t              SphericalCavity.fdtd_Point probe_Ez_50_25_50.dat
   0.43446790262691160E-007  -0.905207184E-003
   0.43465278258547624E-007  -0.817822758E-003
   0.43483766254404088E-007  -0.713761197E-003
   0.43502254250260552E-007  -0.595325837E-003
   0.43520742246117017E-007  -0.465444289E-003
   0.43539230241973481E-007  -0.327557791E-003
   0.43557718237829945E-007  -0.185599230E-003
   0.43576206233686410E-007  -0.438988791E-004
   0.43594694229542874E-007   0.931358809E-004
   0.43613182225399338E-007   0.221383074E-003
   0.43631670221255803E-007   0.337202247E-003
   0.43650158217112267E-007   0.437523995E-003
   0.43668646212968731E-007   0.519930793E-003
   0.43687134208825196E-007   0.582683191E-003
   0.43705622204681660E-007   0.624690030E-003
   0.43724110200538124E-007   0.645509630E-003
   0.43742598196394589E-007   0.645355147E-003
   0.43761086192251053E-007   0.625019195E-003
   0.43779574188107517E-007   0.585788745E-003
   0.43798062183963982E-007   0.529463752E-003
   0.43816550179820446E-007   0.458377530E-003
   0.43835038175676910E-007   0.375247153E-003
   0.43853526171533375E-007   0.282948022E-003
   0.43872014167389839E-007   0.184443314E-003
   0.43890502163246303E-007   0.828369812E-004
   0.43908990159102768E-007  -0.186815669E-004
   0.43927478154959232E-007  -0.116999057E-003
   0.43945966150815696E-007  -0.209114136E-003
   0.43964454146672161E-007  -0.292041281E-003
   0.43982942142528625E-007  -0.362872175E-003
   0.44001430138385089E-007  -0.419089920E-003
   0.44019918134241554E-007  -0.458838127E-003
   0.44038406130098018E-007  -0.480894028E-003
   0.44056894125954482E-007  -0.484488730E-003
   0.44075382121810947E-007  -0.469262217E-003
   0.44093870117667411E-007  -0.435396505E-003
   0.44112358113523875E-007  -0.383731764E-003
   0.44130846109380339E-007  -0.315709825E-003
   0.44149334105236804E-007  -0.233213126E-003
   0.44167822101093268E-007  -0.138506570E-003
   0.44186310096949732E-007  -0.343468200E-004
   0.44204798092806197E-007   0.759454197E-004
   0.44223286088662661E-007   0.188635531E-003
   0.44241774084519125E-007   0.299805572E-003
   0.44260262080375590E-007   0.405444123E-003
   0.44278750076232054E-007   0.501507660E-003
   0.44297238072088518E-007   0.584177149E-003
   0.44315726067944983E-007   0.650174334E-003
   0.44334214063801447E-007   0.696889008E-003
   0.44352702059657911E-007   0.722458179E-003
   0.44371190055514376E-007   0.725992257E-003
   0.44389678051370840E-007   0.707683561E-003
   0.44408166047227304E-007   0.668578024E-003
   0.44426654043083769E-007   0.610429619E-003
   0.44445142038940233E-007   0.535958912E-003
   0.44463630034796697E-007   0.448966515E-003
   0.44482118030653162E-007   0.353788666E-003
   0.44500606026509626E-007   0.254640909E-003
   0.44519094022366090E-007   0.155552407E-003
   0.44537582018222555E-007   0.605289970E-004
   0.44556070014079019E-007  -0.267549403E-004
   0.44574558009935483E-007  -0.103530816E-003
   0.44593046005791948E-007  -0.168126513E-003
   0.44611534001648412E-007  -0.219738940E-003
   0.44630021997504876E-007  -0.258181186E-003
   0.44648509993361341E-007  -0.283767207E-003
   0.44666997989217805E-007  -0.297334278E-003
   0.44685485985074269E-007  -0.300396496E-003
   0.44703973980930733E-007  -0.295206701E-003
   0.44722461976787198E-007  -0.284476147E-003
   0.44740949972643662E-007  -0.270949502E-003
   0.44759437968500126E-007  -0.257250882E-003
   0.44777925964356591E-007  -0.245989475E-003
   0.44796413960213055E-007  -0.239748464E-003
   0.44814901956069519E-007  -0.240797701E-003
   0.44833389951925984E-007  -0.250722107E-003
   0.44851877947782448E-007  -0.270190416E-003
   0.44870365943638912E-007  -0.298936211E-003
   0.44888853939495377E-007  -0.335890567E-003
   0.44907341935351841E-007  -0.379331992E-003
   0.44925829931208305E-007  -0.426970248E-003
   0.44944317927064770E-007  -0.476008339E-003
   0.44962805922921234E-007  -0.523246359E-003
   0.44981293918777698E-007  -0.565223512E-003
   0.44999781914634163E-007  -0.598392566E-003
   0.45018269910490627E-007  -0.619342143E-003
   0.45036757906347091E-007  -0.625031418E-003
   0.45055245902203556E-007  -0.613011012E-003
   0.45073733898060020E-007  -0.581683940E-003
   0.45092221893916484E-007  -0.530564401E-003
   0.45110709889772949E-007  -0.460294512E-003
   0.45129197885629413E-007  -0.372345967E-003
   0.45147685881485877E-007  -0.268757431E-003
   0.45166173877342342E-007  -0.152194887E-003
   0.45184661873198806E-007  -0.260617526E-004
   0.45203149869055270E-007   0.105702915E-003
   0.45221637864911735E-007   0.238928056E-003
   0.45240125860768199E-007   0.369245507E-003
   0.45258613856624663E-007   0.492061430E-003
   0.45277101852481128E-007   0.602860935E-003
   0.45295589848337592E-007   0.697639654E-003
   0.45314077844194056E-007   0.773032370E-003
   0.45332565840050520E-007   0.826305069E-003
   0.45351053835906985E-007   0.855601975E-003
   0.45369541831763449E-007   0.860223256E-003
   0.45388029827619913E-007   0.840481487E-003
   0.45406517823476378E-007   0.797324115E-003
   0.45425005819332842E-007   0.732209766E-003
   0.45443493815189306E-007   0.647178502E-003
   0.45461981811045771E-007   0.544759328E-003
   0.45480469806902235E-007   0.427784980E-003
   0.45498957802758699E-007   0.299373583E-003
   0.45517445798615164E-007   0.162950528E-003
   0.45535933794471628E-007   0.220915390E-004
   0.45554421790328092E-007  -0.119626799E-003
   0.45572909786184557E-007  -0.258531974E-003
   0.45591397782041021E-007  -0.390720903E-003
   0.45609885777897485E-007  -0.512195053E-003
   0.45628373773753950E-007  -0.619175378E-003
   0.45646861769610414E-007  -0.708327396E-003
   0.45665349765466878E-007  -0.776860805E-003
   0.45683837761323343E-007  -0.822597416E-003
   0.45702325757179807E-007  -0.844005146E-003
   0.45720813753036271E-007  -0.840210938E-003
   0.45739301748892736E-007  -0.811093254E-003
   0.45757789744749200E-007  -0.757438305E-003
   0.45776277740605664E-007  -0.680989237E-003
   0.45794765736462129E-007  -0.584333844E-003
   0.45813253732318593E-007  -0.470775209E-003
   0.45831741728175057E-007  -0.344261498E-003
   0.45850229724031522E-007  -0.209253267E-003
   0.45868717719887986E-007  -0.704523118E-004
   0.45887205715744450E-007   0.674834737E-004
   0.45905693711600914E-007   0.200137016E-003
   0.45924181707457379E-007   0.323533895E-003
   0.45942669703313843E-007   0.434404908E-003
   0.45961157699170307E-007   0.530339777E-003
   0.45979645695026772E-007   0.609724550E-003
   0.45998133690883236E-007   0.671646907E-003
   0.46016621686739700E-007   0.715898990E-003
   0.46035109682596165E-007   0.742910372E-003
   0.46053597678452629E-007   0.753576984E-003
   0.46072085674309093E-007   0.749286264E-003
   0.46090573670165558E-007   0.732155342E-003
   0.46109061666022022E-007   0.704997045E-003
   0.46127549661878486E-007   0.670862733E-003
   0.46146037657734951E-007   0.632669893E-003
   0.46164525653591415E-007   0.593160978E-003
   0.46183013649447879E-007   0.554795144E-003
   0.46201501645304344E-007   0.519468100E-003
   0.46219989641160808E-007   0.488525897E-003
   0.46238477637017272E-007   0.463068543E-003
   0.46256965632873737E-007   0.443884317E-003
   0.46275453628730201E-007   0.430936139E-003
   0.46293941624586665E-007   0.423165446E-003
   0.46312429620443130E-007   0.418883574E-003
   0.46330917616299594E-007   0.416083960E-003
   0.46349405612156058E-007   0.412327645E-003
   0.46367893608012523E-007   0.404744322E-003
   0.46386381603868987E-007   0.390491157E-003
   0.46404869599725451E-007   0.367182307E-003
   0.46423357595581916E-007   0.332908472E-003
   0.46441845591438380E-007   0.286234368E-003
   0.46460333587294844E-007   0.226520788E-003
   0.46478821583151309E-007   0.154174384E-003
   0.46497309579007773E-007   0.704035992E-004
   0.46515797574864237E-007  -0.231726881E-004
   0.46534285570720701E-007  -0.124549813E-003
   0.46552773566577166E-007  -0.231191632E-003
   0.46571261562433630E-007  -0.340183353E-003
   0.46589749558290094E-007  -0.448546954E-003
   0.46608237554146559E-007  -0.553278951E-003
   0.46626725550003023E-007  -0.651214854E-003
   0.46645213545859487E-007  -0.739179552E-003
   0.46663701541715952E-007  -0.814412779E-003
   0.46682189537572416E-007  -0.874799793E-003
   0.46700677533428880E-007  -0.918717706E-003
   0.46719165529285345E-007  -0.944801548E-003
   0.46737653525141809E-007  -0.951945432E-003
   0.46756141520998273E-007  -0.939496153E-003
   0.46774629516854738E-007  -0.907409471E-003
   0.46793117512711202E-007  -0.856283819E-003
   0.46811605508567666E-007  -0.787366007E-003
   0.46830093504424131E-007  -0.702544756E-003
   0.46848581500280595E-007  -0.604212051E-003
   0.46867069496137059E-007  -0.495005399E-003
   0.46885557491993524E-007  -0.377657998E-003
   0.46904045487849988E-007  -0.255051884E-003
   0.46922533483706452E-007  -0.130296714E-003
   0.46941021479562917E-007  -0.670331065E-005
   0.46959509475419381E-007   0.112274749E-003
   0.46977997471275845E-007   0.223104027E-003
   0.46996485467132310E-007   0.322325708E-003
   0.47014973462988774E-007   0.406776468E-003
   0.47033461458845238E-007   0.473747379E-003
   0.47051949454701703E-007   0.521082256E-003
   0.47070437450558167E-007   0.547311269E-003
   0.47088925446414631E-007   0.551812525E-003
   0.47107413442271096E-007   0.534919323E-003
   0.47125901438127560E-007   0.497942499E-003
   0.47144389433984024E-007   0.443104334E-003
   0.47162877429840488E-007   0.373376359E-003
   0.47181365425696953E-007   0.292274810E-003
   0.47199853421553417E-007   0.203698961E-003
   0.47218341417409881E-007   0.111790134E-003
   0.47236829413266346E-007   0.206830300E-004
   0.47255317409122810E-007  -0.658680219E-004
   0.47273805404979274E-007  -0.144766862E-003
   0.47292293400835739E-007  -0.213564024E-003
   0.47310781396692203E-007  -0.270341203E-003
   0.47329269392548667E-007  -0.313819037E-003
   0.47347757388405132E-007  -0.343544612E-003
   0.47366245384261596E-007  -0.359690021E-003
   0.47384733380118060E-007  -0.362550694E-003
   0.47403221375974525E-007  -0.352407107E-003
   0.47421709371830989E-007  -0.329870818E-003
   0.47440197367687453E-007  -0.296026818E-003
   0.47458685363543918E-007  -0.252081692E-003
   0.47477173359400382E-007  -0.199136237E-003
   0.47495661355256846E-007  -0.138448842E-003
   0.47514149351113311E-007  -0.716444629E-004
   0.47532637346969775E-007  -0.450774678E-006
   0.47551125342826239E-007   0.735821086E-004
   0.47569613338682704E-007   0.148920459E-003
   0.47588101334539168E-007   0.223759111E-003
   0.47606589330395632E-007   0.296048674E-003
   0.47625077326252097E-007   0.363700907E-003
   0.47643565322108561E-007   0.424677768E-003
   0.47662053317965025E-007   0.477040681E-003
   0.47680541313821490E-007   0.519099645E-003
   0.47699029309677954E-007   0.549509947E-003
   0.47717517305534418E-007   0.567187497E-003
   0.47736005301390882E-007   0.571235432E-003
   0.47754493297247347E-007   0.561086636E-003
   0.47772981293103811E-007   0.536744832E-003
   0.47791469288960275E-007   0.498881622E-003
   0.47809957284816740E-007   0.448756124E-003
   0.47828445280673204E-007   0.388095592E-003
   0.47846933276529668E-007   0.319023413E-003
   0.47865421272386133E-007   0.244016934E-003
   0.47883909268242597E-007   0.165839941E-003
   0.47902397264099061E-007   0.874048346E-004
   0.47920885259955526E-007   0.115908624E-004
   0.47939373255811990E-007  -0.588856055E-004
   0.47957861251668454E-007  -0.121542340E-003
   0.47976349247524919E-007  -0.174299901E-003
   0.47994837243381383E-007  -0.215804932E-003
   0.48013325239237847E-007  -0.245666772E-003
   0.48031813235094312E-007  -0.264371833E-003
   0.48050301230950776E-007  -0.273023063E-003
   0.48068789226807240E-007  -0.273214740E-003
   0.48087277222663705E-007  -0.267047464E-003
   0.48105765218520169E-007  -0.257057138E-003
   0.48124253214376633E-007  -0.246008160E-003
   0.48142741210233098E-007  -0.236675944E-003
   0.48161229206089562E-007  -0.231631464E-003
   0.48179717201946026E-007  -0.232970880E-003
   0.48198205197802491E-007  -0.242067355E-003
   0.48216693193658955E-007  -0.259457767E-003
   0.48235181189515419E-007  -0.284832611E-003
   0.48253669185371884E-007  -0.317076483E-003
   0.48272157181228348E-007  -0.354417658E-003
   0.48290645177084812E-007  -0.394691975E-003
   0.48309133172941277E-007  -0.435558351E-003
   0.48327621168797741E-007  -0.474544708E-003
   0.48346109164654205E-007  -0.509036006E-003
   0.48364597160510669E-007  -0.536386680E-003
   0.48383085156367134E-007  -0.554134196E-003
   0.48401573152223598E-007  -0.560112589E-003
   0.48420061148080062E-007  -0.552411191E-003
   0.48438549143936527E-007  -0.529395242E-003
   0.48457037139792991E-007  -0.489938131E-003
   0.48475525135649455E-007  -0.433662470E-003
   0.48494013131505920E-007  -0.360965205E-003
   0.48512501127362384E-007  -0.272978679E-003
   0.48530989123218848E-007  -0.171683874E-003
   0.48549477119075313E-007  -0.599968480E-004
   0.48567965114931777E-007   0.584334703E-004
   0.48586453110788241E-007   0.179570867E-003
   0.48604941106644706E-007   0.299202016E-003
   0.48623429102501170E-007   0.413043250E-003
   0.48641917098357634E-007   0.516870408E-003
   0.48660405094214099E-007   0.606626272E-003
   0.48678893090070563E-007   0.678532233E-003
   0.48697381085927027E-007   0.729366497E-003
   0.48715869081783492E-007   0.756843307E-003
   0.48734357077639956E-007   0.759797287E-003
   0.48752845073496420E-007   0.738082454E-003
   0.48771333069352885E-007   0.692350906E-003
   0.48789821065209349E-007   0.623847009E-003
   0.48808309061065813E-007   0.534284627E-003
   0.48826797056922278E-007   0.425852893E-003
   0.48845285052778742E-007   0.301252934E-003
   0.48863773048635206E-007   0.163640114E-003
   0.48882261044491671E-007   0.165665988E-004
   0.48900749040348135E-007  -0.135950744E-003
   0.48919237036204599E-007  -0.289412856E-003
   0.48937725032061064E-007  -0.439087191E-003
   0.48956213027917528E-007  -0.580363325E-003
   0.48974701023773992E-007  -0.708914304E-003
   0.48993189019630456E-007  -0.820663874E-003
   0.49011677015486921E-007  -0.911784591E-003
   0.49030165011343385E-007  -0.978848781E-003
   0.49048653007199849E-007  -0.101908471E-002
   0.49067141003056314E-007  -0.103061378E-002
   0.49085628998912778E-007  -0.101253984E-002
   0.49104116994769242E-007  -0.964863866E-003
   0.49122604990625707E-007  -0.888362818E-003
   0.49141092986482171E-007  -0.784602773E-003
   0.49159580982338635E-007  -0.656097603E-003
   0.49178068978195100E-007  -0.506427372E-003
   0.49196556974051564E-007  -0.340141763E-003
   0.49215044969908028E-007  -0.162515309E-003
   0.49233532965764493E-007   0.206354744E-004
   0.49252020961620957E-007   0.203079922E-003
   0.49270508957477421E-007   0.378479483E-003
   0.49288996953333886E-007   0.540879439E-003
   0.49307484949190350E-007   0.685067847E-003
   0.49325972945046814E-007   0.806669006E-003
   0.49344460940903279E-007   0.902240514E-003
   0.49362948936759743E-007   0.969550398E-003
   0.49381436932616207E-007   0.100781349E-002
   0.49399924928472672E-007   0.101767562E-002
   0.49418412924329136E-007   0.100107037E-002
   0.49436900920185600E-007   0.961116166E-003
   0.49455388916042065E-007   0.901963678E-003
   0.49473876911898529E-007   0.828477321E-003
   0.49492364907754993E-007   0.745863246E-003
   0.49510852903611458E-007   0.659381214E-003
   0.49529340899467922E-007   0.574044359E-003
   0.49547828895324386E-007   0.494200853E-003
   0.49566316891180850E-007   0.423188147E-003
   0.49584804887037315E-007   0.363296131E-003
   0.49603292882893779E-007   0.315902522E-003
   0.49621780878750243E-007   0.281481829E-003
   0.49640268874606708E-007   0.259541557E-003
   0.49658756870463172E-007   0.248776400E-003
   0.49677244866319636E-007   0.247400720E-003
   0.49695732862176101E-007   0.253286678E-003
