t              SphericalCavity.fdtd_Point probe_Ey_50_25_50.dat
   0.98984729815509986E-007   0.391106587E-004
   0.99003217811366451E-007   0.373209587E-004
   0.99021705807222915E-007   0.352291863E-004
   0.99040193803079379E-007   0.327183807E-004
   0.99058681798935844E-007   0.297377028E-004
   0.99077169794792308E-007   0.262659632E-004
   0.99095657790648772E-007   0.222344388E-004
   0.99114145786505237E-007   0.175463229E-004
   0.99132633782361701E-007   0.122018528E-004
   0.99151121778218165E-007   0.635885635E-005
   0.99169609774074630E-007   0.244329385E-006
   0.99188097769931094E-007  -0.593424056E-005
   0.99206585765787558E-007  -0.119484012E-004
   0.99225073761644023E-007  -0.174870584E-004
   0.99243561757500487E-007  -0.222255458E-004
   0.99262049753356951E-007  -0.259643384E-004
   0.99280537749213416E-007  -0.286646246E-004
   0.99299025745069880E-007  -0.303654742E-004
   0.99317513740926344E-007  -0.311247713E-004
   0.99336001736782809E-007  -0.310373798E-004
   0.99354489732639273E-007  -0.302352764E-004
   0.99372977728495737E-007  -0.288471820E-004
   0.99391465724352202E-007  -0.270161072E-004
   0.99409953720208666E-007  -0.249390632E-004
   0.99428441716065130E-007  -0.227687797E-004
   0.99446929711921594E-007  -0.204671232E-004
   0.99465417707778059E-007  -0.178946357E-004
   0.99483905703634523E-007  -0.150628748E-004
   0.99502393699490987E-007  -0.121556232E-004
   0.99520881695347452E-007  -0.930925671E-005
   0.99539369691203916E-007  -0.656443353E-005
   0.99557857687060380E-007  -0.404908587E-005
   0.99576345682916845E-007  -0.200236423E-005
   0.99594833678773309E-007  -0.569447593E-006
   0.99613321674629773E-007   0.259220087E-006
   0.99631809670486238E-007   0.471743817E-006
   0.99650297666342702E-007  -0.434380922E-007
   0.99668785662199166E-007  -0.135530399E-005
   0.99687273658055631E-007  -0.338140171E-005
   0.99705761653912095E-007  -0.593903587E-005
   0.99724249649768559E-007  -0.880319021E-005
   0.99742737645625024E-007  -0.116980436E-004
   0.99761225641481488E-007  -0.143339357E-004
   0.99779713637337952E-007  -0.165117781E-004
   0.99798201633194417E-007  -0.181495525E-004
   0.99816689629050881E-007  -0.191843392E-004
   0.99835177624907345E-007  -0.195246193E-004
   0.99853665620763810E-007  -0.191615018E-004
   0.99872153616620274E-007  -0.182388194E-004
   0.99890641612476738E-007  -0.168860115E-004
   0.99909129608333203E-007  -0.150385786E-004
   0.99927617604189667E-007  -0.125713741E-004
   0.99946105600046131E-007  -0.954714505E-005
   0.99964593595902596E-007  -0.614819328E-005
   0.99983081591759060E-007  -0.242971691E-005
   0.10000156958761552E-006   0.160609261E-005
   0.10002005758347199E-006   0.570941620E-005
   0.10003854557932845E-006   0.942730276E-005
   0.10005703357518492E-006   0.124931939E-004
   0.10007552157104138E-006   0.149540701E-004
   0.10009400956689785E-006   0.168761744E-004
   0.10011249756275431E-006   0.181331670E-004
   0.10013098555861077E-006   0.185355620E-004
   0.10014947355446724E-006   0.179953131E-004
   0.10016796155032370E-006   0.165184829E-004
   0.10018644954618017E-006   0.141893279E-004
   0.10020493754203663E-006   0.112157177E-004
   0.10022342553789310E-006   0.788754915E-005
   0.10024191353374956E-006   0.446231570E-005
   0.10026040152960602E-006   0.115781495E-005
   0.10027888952546249E-006  -0.177365405E-005
   0.10029737752131895E-006  -0.407351990E-005
   0.10031586551717542E-006  -0.558240208E-005
   0.10033435351303188E-006  -0.624237737E-005
   0.10035284150888835E-006  -0.601006332E-005
   0.10037132950474481E-006  -0.485011196E-005
   0.10038981750060127E-006  -0.281544158E-005
   0.10040830549645774E-006  -0.704098966E-007
   0.10042679349231420E-006   0.319088917E-005
   0.10044528148817067E-006   0.684301813E-005
   0.10046376948402713E-006   0.108555341E-004
   0.10048225747988360E-006   0.152164648E-004
   0.10050074547574006E-006   0.198102971E-004
   0.10051923347159653E-006   0.243860304E-004
   0.10053772146745299E-006   0.286640770E-004
   0.10055620946330945E-006   0.324485918E-004
   0.10057469745916592E-006   0.356261990E-004
   0.10059318545502238E-006   0.381026002E-004
   0.10061167345087885E-006   0.397556396E-004
   0.10063016144673531E-006   0.404129823E-004
   0.10064864944259178E-006   0.398948541E-004
   0.10066713743844824E-006   0.381331738E-004
   0.10068562543430470E-006   0.352151656E-004
   0.10070411343016117E-006   0.312711891E-004
   0.10072260142601763E-006   0.264148039E-004
   0.10074108942187410E-006   0.208572419E-004
   0.10075957741773056E-006   0.149391626E-004
   0.10077806541358703E-006   0.893512151E-005
   0.10079655340944349E-006   0.295160271E-005
   0.10081504140529995E-006  -0.289245281E-005
   0.10083352940115642E-006  -0.834607272E-005
   0.10085201739701288E-006  -0.131820361E-004
   0.10087050539286935E-006  -0.173025182E-004
   0.10088899338872581E-006  -0.206120276E-004
   0.10090748138458228E-006  -0.229786638E-004
   0.10092596938043874E-006  -0.244054208E-004
   0.10094445737629520E-006  -0.250563971E-004
   0.10096294537215167E-006  -0.250371613E-004
   0.10098143336800813E-006  -0.242950446E-004
   0.10099992136386460E-006  -0.227627024E-004
   0.10101840935972106E-006  -0.204692042E-004
   0.10103689735557753E-006  -0.175431414E-004
   0.10105538535143399E-006  -0.142603058E-004
   0.10107387334729045E-006  -0.110440787E-004
   0.10109236134314692E-006  -0.826120322E-005
   0.10111084933900338E-006  -0.603156332E-005
   0.10112933733485985E-006  -0.431643821E-005
   0.10114782533071631E-006  -0.310909263E-005
   0.10116631332657278E-006  -0.244024022E-005
   0.10118480132242924E-006  -0.227718715E-005
   0.10120328931828571E-006  -0.252189511E-005
   0.10122177731414217E-006  -0.306943866E-005
   0.10124026530999863E-006  -0.381103064E-005
   0.10125875330585510E-006  -0.462450680E-005
   0.10127724130171156E-006  -0.541766258E-005
   0.10129572929756803E-006  -0.615936324E-005
   0.10131421729342449E-006  -0.683227472E-005
   0.10133270528928096E-006  -0.738668177E-005
   0.10135119328513742E-006  -0.781095787E-005
   0.10136968128099388E-006  -0.824994459E-005
   0.10138816927685035E-006  -0.896536312E-005
   0.10140665727270681E-006  -0.101339892E-004
   0.10142514526856328E-006  -0.117526297E-004
   0.10144363326441974E-006  -0.137626621E-004
   0.10146212126027621E-006  -0.161382850E-004
   0.10148060925613267E-006  -0.187692840E-004
   0.10149909725198913E-006  -0.213606218E-004
   0.10151758524784560E-006  -0.235507887E-004
   0.10153607324370206E-006  -0.251013880E-004
   0.10155456123955853E-006  -0.259700482E-004
   0.10157304923541499E-006  -0.262707163E-004
   0.10159153723127146E-006  -0.261341611E-004
   0.10161002522712792E-006  -0.255033228E-004
   0.10162851322298438E-006  -0.240829559E-004
   0.10164700121884085E-006  -0.215586842E-004
   0.10166548921469731E-006  -0.177962320E-004
   0.10168397721055378E-006  -0.127626336E-004
   0.10170246520641024E-006  -0.639556129E-005
   0.10172095320226671E-006   0.128554984E-005
   0.10173944119812317E-006   0.999174881E-005
   0.10175792919397963E-006   0.192032367E-004
   0.10177641718983610E-006   0.283673180E-004
   0.10179490518569256E-006   0.370101479E-004
   0.10181339318154903E-006   0.447424609E-004
   0.10183188117740549E-006   0.512638690E-004
   0.10185036917326196E-006   0.563414651E-004
   0.10186885716911842E-006   0.597263497E-004
   0.10188734516497489E-006   0.611342184E-004
   0.10190583316083135E-006   0.603926455E-004
   0.10192432115668781E-006   0.575982885E-004
   0.10194280915254428E-006   0.530690450E-004
   0.10196129714840074E-006   0.471696767E-004
   0.10197978514425721E-006   0.402594633E-004
   0.10199827314011367E-006   0.327582056E-004
   0.10201676113597014E-006   0.251119418E-004
   0.10203524913182660E-006   0.176507201E-004
   0.10205373712768306E-006   0.105519284E-004
   0.10207222512353953E-006   0.393875371E-005
   0.10209071311939599E-006  -0.207219728E-005
   0.10210920111525246E-006  -0.742584325E-005
   0.10212768911110892E-006  -0.121658386E-004
   0.10214617710696539E-006  -0.164061130E-004
   0.10216466510282185E-006  -0.202693118E-004
   0.10218315309867831E-006  -0.238034772E-004
   0.10220164109453478E-006  -0.269386201E-004
   0.10222012909039124E-006  -0.295679365E-004
   0.10223861708624771E-006  -0.316739897E-004
   0.10225710508210417E-006  -0.333435200E-004
   0.10227559307796064E-006  -0.346955821E-004
   0.10229408107381710E-006  -0.358391153E-004
   0.10231256906967356E-006  -0.368420697E-004
   0.10233105706553003E-006  -0.376757052E-004
   0.10234954506138649E-006  -0.382228500E-004
   0.10236803305724296E-006  -0.383782863E-004
   0.10238652105309942E-006  -0.381109567E-004
   0.10240500904895589E-006  -0.374213560E-004
   0.10242349704481235E-006  -0.362760838E-004
   0.10244198504066881E-006  -0.345814042E-004
   0.10246047303652528E-006  -0.322046399E-004
   0.10247896103238174E-006  -0.290628177E-004
   0.10249744902823821E-006  -0.252172576E-004
   0.10251593702409467E-006  -0.208443871E-004
   0.10253442501995114E-006  -0.161201351E-004
   0.10255291301580760E-006  -0.111953013E-004
   0.10257140101166407E-006  -0.625203893E-005
   0.10258988900752053E-006  -0.147505943E-005
   0.10260837700337699E-006   0.302406534E-005
   0.10262686499923346E-006   0.714049202E-005
   0.10264535299508992E-006   0.106343796E-004
   0.10266384099094639E-006   0.131798261E-004
   0.10268232898680285E-006   0.146017701E-004
   0.10270081698265932E-006   0.150010510E-004
   0.10271930497851578E-006   0.146355624E-004
   0.10273779297437224E-006   0.137530287E-004
   0.10275628097022871E-006   0.125525748E-004
   0.10277476896608517E-006   0.112086436E-004
   0.10279325696194164E-006   0.984175676E-005
   0.10281174495779810E-006   0.847445244E-005
   0.10283023295365457E-006   0.706372384E-005
   0.10284872094951103E-006   0.558705187E-005
   0.10286720894536749E-006   0.407863809E-005
   0.10288569694122396E-006   0.258546197E-005
   0.10290418493708042E-006   0.112920907E-005
   0.10292267293293689E-006  -0.249933805E-006
   0.10294116092879335E-006  -0.143217369E-005
   0.10295964892464982E-006  -0.226145016E-005
   0.10297813692050628E-006  -0.265021595E-005
   0.10299662491636274E-006  -0.257050715E-005
   0.10301511291221921E-006  -0.194238123E-005
   0.10303360090807567E-006  -0.644535589E-006
   0.10305208890393214E-006   0.132990169E-005
   0.10307057689978860E-006   0.384093664E-005
   0.10308906489564507E-006   0.675672436E-005
   0.10310755289150153E-006   0.100062671E-004
   0.10312604088735799E-006   0.134392976E-004
   0.10314452888321446E-006   0.167874514E-004
   0.10316301687907092E-006   0.198247999E-004
   0.10318150487492739E-006   0.224340456E-004
   0.10319999287078385E-006   0.244826897E-004
   0.10321848086664032E-006   0.257918000E-004
   0.10323696886249678E-006   0.262842714E-004
   0.10325545685835325E-006   0.260398283E-004
   0.10327394485420971E-006   0.251596448E-004
   0.10329243285006617E-006   0.236813175E-004
   0.10331092084592264E-006   0.216570461E-004
   0.10332940884177910E-006   0.192225962E-004
   0.10334789683763557E-006   0.165461352E-004
   0.10336638483349203E-006   0.137539710E-004
   0.10338487282934850E-006   0.109314569E-004
   0.10340336082520496E-006   0.817324508E-005
   0.10342184882106142E-006   0.561511933E-005
   0.10344033681691789E-006   0.341929353E-005
   0.10345882481277435E-006   0.173454964E-005
   0.10347731280863082E-006   0.667738959E-006
   0.10349580080448728E-006   0.278715419E-006
   0.10351428880034375E-006   0.586854412E-006
   0.10353277679620021E-006   0.157719228E-005
   0.10355126479205667E-006   0.319303786E-005
   0.10356975278791314E-006   0.531819751E-005
   0.10358824078376960E-006   0.777527202E-005
   0.10360672877962607E-006   0.103407019E-004
   0.10362521677548253E-006   0.127557005E-004
   0.10364370477133900E-006   0.147550763E-004
   0.10366219276719546E-006   0.161263251E-004
   0.10368068076305192E-006   0.167248363E-004
   0.10369916875890839E-006   0.164273097E-004
   0.10371765675476485E-006   0.151493323E-004
   0.10373614475062132E-006   0.129397758E-004
   0.10375463274647778E-006   0.996016115E-005
   0.10377312074233425E-006   0.634098251E-005
   0.10379160873819071E-006   0.216885610E-005
   0.10381009673404717E-006  -0.238661869E-005
   0.10382858472990364E-006  -0.709813139E-005
   0.10384707272576010E-006  -0.118464995E-004
   0.10386556072161657E-006  -0.165961228E-004
   0.10388404871747303E-006  -0.212052837E-004
   0.10390253671332950E-006  -0.254299812E-004
   0.10392102470918596E-006  -0.291066572E-004
   0.10393951270504243E-006  -0.321733278E-004
   0.10395800070089889E-006  -0.345375738E-004
   0.10397648869675535E-006  -0.360777740E-004
   0.10399497669261182E-006  -0.367600660E-004
   0.10401346468846828E-006  -0.366446548E-004
   0.10403195268432475E-006  -0.358024990E-004
   0.10405044068018121E-006  -0.342923995E-004
   0.10406892867603768E-006  -0.321685329E-004
   0.10408741667189414E-006  -0.294491456E-004
   0.10410590466775060E-006  -0.261101995E-004
   0.10412439266360707E-006  -0.221452992E-004
   0.10414288065946353E-006  -0.176310587E-004
   0.10416136865532000E-006  -0.127589665E-004
   0.10417985665117646E-006  -0.782317784E-005
   0.10419834464703293E-006  -0.313248893E-005
   0.10421683264288939E-006   0.111477038E-005
   0.10423532063874585E-006   0.487079978E-005
   0.10425380863460232E-006   0.815473322E-005
   0.10427229663045878E-006   0.109429538E-004
   0.10429078462631525E-006   0.131361985E-004
   0.10430927262217171E-006   0.146216598E-004
   0.10432776061802818E-006   0.153570199E-004
   0.10434624861388464E-006   0.153659785E-004
   0.10436473660974110E-006   0.146492803E-004
   0.10438322460559757E-006   0.131642437E-004
   0.10440171260145403E-006   0.109394168E-004
   0.10442020059731050E-006   0.817289219E-005
   0.10443868859316696E-006   0.517651461E-005
   0.10445717658902343E-006   0.223037387E-005
   0.10447566458487989E-006  -0.511209691E-006
   0.10449415258073635E-006  -0.299101021E-005
   0.10451264057659282E-006  -0.512716542E-005
   0.10453112857244928E-006  -0.674614921E-005
   0.10454961656830575E-006  -0.768694008E-005
   0.10456810456416221E-006  -0.792694664E-005
   0.10458659256001868E-006  -0.750812251E-005
   0.10460508055587514E-006  -0.639655309E-005
   0.10462356855173160E-006  -0.456594125E-005
   0.10464205654758807E-006  -0.219262711E-005
   0.10466054454344453E-006   0.379952780E-006
   0.10467903253930100E-006   0.286339036E-005
   0.10469752053515746E-006   0.512820134E-005
   0.10471600853101393E-006   0.717852890E-005
   0.10473449652687039E-006   0.915895089E-005
   0.10475298452272686E-006   0.113164142E-004
   0.10477147251858332E-006   0.138181576E-004
   0.10478996051443978E-006   0.166215286E-004
   0.10480844851029625E-006   0.195632474E-004
   0.10482693650615271E-006   0.224976138E-004
   0.10484542450200918E-006   0.252917216E-004
   0.10486391249786564E-006   0.277635409E-004
   0.10488240049372211E-006   0.297121915E-004
   0.10490088848957857E-006   0.310137402E-004
   0.10491937648543503E-006   0.316708465E-004
   0.10493786448129150E-006   0.317547274E-004
   0.10495635247714796E-006   0.312749507E-004
   0.10497484047300443E-006   0.300987394E-004
   0.10499332846886089E-006   0.280009608E-004
   0.10501181646471736E-006   0.247792723E-004
   0.10503030446057382E-006   0.203401578E-004
   0.10504879245643028E-006   0.147518786E-004
   0.10506728045228675E-006   0.824974086E-005
   0.10508576844814321E-006   0.114213481E-005
   0.10510425644399968E-006  -0.631592775E-005
   0.10512274443985614E-006  -0.139447729E-004
   0.10514123243571261E-006  -0.215839900E-004
   0.10515972043156907E-006  -0.290820135E-004
   0.10517820842742553E-006  -0.363013387E-004
   0.10519669642328200E-006  -0.430453147E-004
