t              OneCable.fdtd_Probe_Start_Ez_10_25_10.dat
   0.28626205401342114E-008   0.225685430E+001
   0.28641612401019909E-008   0.202729654E+001
   0.28657019400697703E-008   0.179818380E+001
   0.28672426400375498E-008   0.156952262E+001
   0.28687833400053292E-008   0.134132111E+001
   0.28703240399731086E-008   0.111358762E+001
   0.28718647399408881E-008   0.886330187E+000
   0.28734054399086675E-008   0.659555435E+000
   0.28749461398764470E-008   0.433270305E+000
   0.28764868398442264E-008   0.207480446E+000
   0.28780275398120059E-008  -0.178087950E-001
   0.28795682397797853E-008  -0.242591828E+000
   0.28811089397475648E-008  -0.466862917E+000
   0.28826496397153442E-008  -0.690615892E+000
   0.28841903396831237E-008  -0.913844347E+000
   0.28857310396509031E-008  -0.113654184E+001
   0.28872717396186826E-008  -0.135870194E+001
   0.28888124395864620E-008  -0.158031809E+001
   0.28903531395542414E-008  -0.180138373E+001
   0.28918938395220209E-008  -0.202189279E+001
   0.28934345394898003E-008  -0.224184108E+001
   0.28949752394575798E-008  -0.246122336E+001
   0.28965159394253592E-008  -0.268003464E+001
   0.28980566393931387E-008  -0.289826822E+001
   0.28995973393609181E-008  -0.311591887E+001
   0.29011380393286976E-008  -0.333297992E+001
   0.29026787392964770E-008  -0.354944801E+001
   0.29042194392642565E-008  -0.376532030E+001
   0.29057601392320359E-008  -0.398059273E+001
   0.29073008391998154E-008  -0.419526005E+001
   0.29088415391675948E-008  -0.440931702E+001
   0.29103822391353742E-008  -0.462275553E+001
   0.29119229391031537E-008  -0.483556938E+001
   0.29134636390709331E-008  -0.504775476E+001
   0.29150043390387126E-008  -0.525930691E+001
   0.29165450390064920E-008  -0.547022200E+001
   0.29180857389742715E-008  -0.568049717E+001
   0.29196264389420509E-008  -0.589012432E+001
   0.29211671389098304E-008  -0.609909964E+001
   0.29227078388776098E-008  -0.630742168E+001
   0.29242485388453893E-008  -0.651508522E+001
   0.29257892388131687E-008  -0.672208786E+001
   0.29273299387809482E-008  -0.692842531E+001
   0.29288706387487276E-008  -0.713409185E+001
   0.29304113387165071E-008  -0.733908033E+001
   0.29319520386842865E-008  -0.754338646E+001
   0.29334927386520659E-008  -0.774700546E+001
   0.29350334386198454E-008  -0.794993353E+001
   0.29365741385876248E-008  -0.815216637E+001
   0.29381148385554043E-008  -0.835369873E+001
   0.29396555385231837E-008  -0.855452728E+001
   0.29411962384909632E-008  -0.875464821E+001
   0.29427369384587426E-008  -0.895405579E+001
   0.29442776384265221E-008  -0.915275002E+001
   0.29458183383943015E-008  -0.935072613E+001
   0.29473590383620810E-008  -0.954797840E+001
   0.29488997383298604E-008  -0.974450493E+001
   0.29504404382976399E-008  -0.994029999E+001
   0.29519811382654193E-008  -0.101353588E+002
   0.29535218382331987E-008  -0.103296728E+002
   0.29550625382009782E-008  -0.105232382E+002
   0.29566032381687576E-008  -0.107160521E+002
   0.29581439381365371E-008  -0.109081097E+002
   0.29596846381043165E-008  -0.110994072E+002
   0.29612253380720960E-008  -0.112899389E+002
   0.29627660380398754E-008  -0.114797029E+002
   0.29643067380076549E-008  -0.116686954E+002
   0.29658474379754343E-008  -0.118569136E+002
   0.29673881379432138E-008  -0.120443525E+002
   0.29689288379109932E-008  -0.122310104E+002
   0.29704695378787727E-008  -0.124168787E+002
   0.29720102378465521E-008  -0.126019506E+002
   0.29735509378143316E-008  -0.127862225E+002
   0.29750916377821110E-008  -0.129696836E+002
   0.29766323377498904E-008  -0.131523342E+002
   0.29781730377176699E-008  -0.133341684E+002
   0.29797137376854493E-008  -0.135151854E+002
   0.29812544376532288E-008  -0.136953793E+002
   0.29827951376210082E-008  -0.138747473E+002
   0.29843358375887877E-008  -0.140532837E+002
   0.29858765375565671E-008  -0.142309837E+002
   0.29874172375243466E-008  -0.144078388E+002
   0.29889579374921260E-008  -0.145838490E+002
   0.29904986374599055E-008  -0.147590084E+002
   0.29920393374276849E-008  -0.149333096E+002
   0.29935800373954644E-008  -0.151067448E+002
   0.29951207373632438E-008  -0.152793112E+002
   0.29966614373310232E-008  -0.154510088E+002
   0.29982021372988027E-008  -0.156218243E+002
   0.29997428372665821E-008  -0.157917557E+002
   0.30012835372343616E-008  -0.159607944E+002
   0.30028242372021410E-008  -0.161289368E+002
   0.30043649371699205E-008  -0.162961769E+002
   0.30059056371376999E-008  -0.164625130E+002
   0.30074463371054794E-008  -0.166279411E+002
   0.30089870370732588E-008  -0.167924557E+002
   0.30105277370410383E-008  -0.169560528E+002
   0.30120684370088177E-008  -0.171187191E+002
   0.30136091369765972E-008  -0.172804489E+002
   0.30151498369443766E-008  -0.174412346E+002
   0.30166905369121561E-008  -0.176010704E+002
   0.30182312368799355E-008  -0.177599545E+002
   0.30197719368477149E-008  -0.179178848E+002
   0.30213126368154944E-008  -0.180748558E+002
   0.30228533367832738E-008  -0.182308559E+002
   0.30243940367510533E-008  -0.183858795E+002
   0.30259347367188327E-008  -0.185399151E+002
   0.30274754366866122E-008  -0.186929646E+002
   0.30290161366543916E-008  -0.188450203E+002
   0.30305568366221711E-008  -0.189960766E+002
   0.30320975365899505E-008  -0.191461277E+002
   0.30336382365577300E-008  -0.192951679E+002
   0.30351789365255094E-008  -0.194431858E+002
   0.30367196364932889E-008  -0.195901794E+002
   0.30382603364610683E-008  -0.197361374E+002
   0.30398010364288477E-008  -0.198810501E+002
   0.30413417363966272E-008  -0.200249195E+002
   0.30428824363644066E-008  -0.201677322E+002
   0.30444231363321861E-008  -0.203094883E+002
   0.30459638362999655E-008  -0.204501839E+002
   0.30475045362677450E-008  -0.205898056E+002
   0.30490452362355244E-008  -0.207283459E+002
   0.30505859362033039E-008  -0.208657951E+002
   0.30521266361710833E-008  -0.210021534E+002
   0.30536673361388628E-008  -0.211374054E+002
   0.30552080361066422E-008  -0.212715549E+002
   0.30567487360744217E-008  -0.214045925E+002
   0.30582894360422011E-008  -0.215365067E+002
   0.30598301360099806E-008  -0.216672897E+002
   0.30613708359777600E-008  -0.217969360E+002
   0.30629115359455394E-008  -0.219254341E+002
   0.30644522359133189E-008  -0.220527897E+002
   0.30659929358810983E-008  -0.221789837E+002
   0.30675336358488778E-008  -0.223040199E+002
   0.30690743358166572E-008  -0.224278774E+002
   0.30706150357844367E-008  -0.225505581E+002
   0.30721557357522161E-008  -0.226720524E+002
   0.30736964357199956E-008  -0.227923527E+002
   0.30752371356877750E-008  -0.229114494E+002
   0.30767778356555545E-008  -0.230293427E+002
   0.30783185356233339E-008  -0.231460171E+002
   0.30798592355911134E-008  -0.232614708E+002
   0.30813999355588928E-008  -0.233756924E+002
   0.30829406355266722E-008  -0.234886742E+002
   0.30844813354944517E-008  -0.236004162E+002
   0.30860220354622311E-008  -0.237109051E+002
   0.30875627354300106E-008  -0.238201351E+002
   0.30891034353977900E-008  -0.239280949E+002
   0.30906441353655695E-008  -0.240347843E+002
   0.30921848353333489E-008  -0.241401920E+002
   0.30937255353011284E-008  -0.242443104E+002
   0.30952662352689078E-008  -0.243471336E+002
   0.30968069352366873E-008  -0.244486523E+002
   0.30983476352044667E-008  -0.245488605E+002
   0.30998883351722462E-008  -0.246477470E+002
   0.31014290351400256E-008  -0.247453117E+002
   0.31029697351078050E-008  -0.248415489E+002
   0.31045104350755845E-008  -0.249364433E+002
   0.31060511350433639E-008  -0.250299911E+002
   0.31075918350111434E-008  -0.251221886E+002
   0.31091325349789228E-008  -0.252130241E+002
   0.31106732349467023E-008  -0.253024960E+002
   0.31122139349144817E-008  -0.253905945E+002
   0.31137546348822612E-008  -0.254773064E+002
   0.31152953348500406E-008  -0.255626240E+002
   0.31168360348178201E-008  -0.256465473E+002
   0.31183767347855995E-008  -0.257290649E+002
   0.31199174347533790E-008  -0.258101826E+002
   0.31214581347211584E-008  -0.258898926E+002
   0.31229988346889379E-008  -0.259681721E+002
   0.31245395346567173E-008  -0.260450249E+002
   0.31260802346244967E-008  -0.261204357E+002
   0.31276209345922762E-008  -0.261944084E+002
   0.31291616345600556E-008  -0.262669334E+002
   0.31307023345278351E-008  -0.263380070E+002
   0.31322430344956145E-008  -0.264076157E+002
   0.31337837344633940E-008  -0.264757576E+002
   0.31353244344311734E-008  -0.265424194E+002
   0.31368651343989529E-008  -0.266076031E+002
   0.31384058343667323E-008  -0.266713104E+002
   0.31399465343345118E-008  -0.267335320E+002
   0.31414872343022912E-008  -0.267942562E+002
   0.31430279342700707E-008  -0.268534794E+002
   0.31445686342378501E-008  -0.269111862E+002
   0.31461093342056295E-008  -0.269673748E+002
   0.31476500341734090E-008  -0.270220470E+002
   0.31491907341411884E-008  -0.270751934E+002
   0.31507314341089679E-008  -0.271268158E+002
   0.31522721340767473E-008  -0.271769028E+002
   0.31538128340445268E-008  -0.272254505E+002
   0.31553535340123062E-008  -0.272724552E+002
   0.31568942339800857E-008  -0.273179054E+002
   0.31584349339478651E-008  -0.273618031E+002
   0.31599756339156446E-008  -0.274041386E+002
   0.31615163338834240E-008  -0.274449177E+002
   0.31630570338512035E-008  -0.274841213E+002
   0.31645977338189829E-008  -0.275217533E+002
   0.31661384337867624E-008  -0.275578117E+002
   0.31676791337545418E-008  -0.275922909E+002
   0.31692198337223212E-008  -0.276251869E+002
   0.31707605336901007E-008  -0.276565018E+002
   0.31723012336578801E-008  -0.276862106E+002
   0.31738419336256596E-008  -0.277143288E+002
   0.31753826335934390E-008  -0.277408390E+002
   0.31769233335612185E-008  -0.277657528E+002
   0.31784640335289979E-008  -0.277890625E+002
   0.31800047334967774E-008  -0.278107643E+002
   0.31815454334645568E-008  -0.278308620E+002
   0.31830861334323363E-008  -0.278493423E+002
   0.31846268334001157E-008  -0.278662052E+002
   0.31861675333678952E-008  -0.278814449E+002
   0.31877082333356746E-008  -0.278950653E+002
   0.31892489333034540E-008  -0.279070587E+002
   0.31907896332712335E-008  -0.279174271E+002
   0.31923303332390129E-008  -0.279261742E+002
   0.31938710332067924E-008  -0.279333019E+002
   0.31954117331745718E-008  -0.279387989E+002
   0.31969524331423513E-008  -0.279426556E+002
   0.31984931331101307E-008  -0.279448776E+002
   0.32000338330779102E-008  -0.279454670E+002
   0.32015745330456896E-008  -0.279444199E+002
   0.32031152330134691E-008  -0.279417362E+002
   0.32046559329812485E-008  -0.279374142E+002
   0.32061966329490280E-008  -0.279314594E+002
   0.32077373329168074E-008  -0.279238682E+002
   0.32092780328845869E-008  -0.279146442E+002
   0.32108187328523663E-008  -0.279037819E+002
   0.32123594328201457E-008  -0.278912754E+002
   0.32139001327879252E-008  -0.278771400E+002
   0.32154408327557046E-008  -0.278613605E+002
   0.32169815327234841E-008  -0.278439541E+002
   0.32185222326912635E-008  -0.278249111E+002
   0.32200629326590430E-008  -0.278042316E+002
   0.32216036326268224E-008  -0.277819271E+002
   0.32231443325946019E-008  -0.277579937E+002
   0.32246850325623813E-008  -0.277324257E+002
   0.32262257325301608E-008  -0.277052345E+002
   0.32277664324979402E-008  -0.276764202E+002
   0.32293071324657197E-008  -0.276459694E+002
   0.32308478324334991E-008  -0.276138916E+002
   0.32323885324012785E-008  -0.275802040E+002
   0.32339292323690580E-008  -0.275449009E+002
   0.32354699323368374E-008  -0.275079899E+002
   0.32370106323046169E-008  -0.274694653E+002
   0.32385513322723963E-008  -0.274293308E+002
   0.32400920322401758E-008  -0.273875942E+002
   0.32416327322079552E-008  -0.273442554E+002
   0.32431734321757347E-008  -0.272993183E+002
   0.32447141321435141E-008  -0.272528038E+002
   0.32462548321112936E-008  -0.272046967E+002
   0.32477955320790730E-008  -0.271550007E+002
   0.32493362320468525E-008  -0.271037197E+002
   0.32508769320146319E-008  -0.270508480E+002
   0.32524176319824114E-008  -0.269964123E+002
   0.32539583319501908E-008  -0.269404125E+002
   0.32554990319179702E-008  -0.268828506E+002
   0.32570397318857497E-008  -0.268237400E+002
   0.32585804318535291E-008  -0.267630749E+002
   0.32601211318213086E-008  -0.267008610E+002
   0.32616618317890880E-008  -0.266371078E+002
   0.32632025317568675E-008  -0.265718193E+002
   0.32647432317246469E-008  -0.265050106E+002
   0.32662839316924264E-008  -0.264366722E+002
   0.32678246316602058E-008  -0.263668194E+002
   0.32693653316279853E-008  -0.262954540E+002
   0.32709060315957647E-008  -0.262225838E+002
   0.32724467315635442E-008  -0.261482182E+002
   0.32739874315313236E-008  -0.260723686E+002
   0.32755281314991030E-008  -0.259950390E+002
   0.32770688314668825E-008  -0.259162292E+002
   0.32786095314346619E-008  -0.258359489E+002
   0.32801502314024414E-008  -0.257542076E+002
   0.32816909313702208E-008  -0.256710205E+002
   0.32832316313380003E-008  -0.255863857E+002
   0.32847723313057797E-008  -0.255003128E+002
   0.32863130312735592E-008  -0.254128227E+002
   0.32878537312413386E-008  -0.253239117E+002
   0.32893944312091181E-008  -0.252335949E+002
   0.32909351311768975E-008  -0.251418724E+002
   0.32924758311446770E-008  -0.250487499E+002
   0.32940165311124564E-008  -0.249542313E+002
   0.32955572310802358E-008  -0.248583374E+002
   0.32970979310480153E-008  -0.247610779E+002
   0.32986386310157947E-008  -0.246624660E+002
   0.33001793309835742E-008  -0.245625114E+002
   0.33017200309513536E-008  -0.244612274E+002
   0.33032607309191331E-008  -0.243586140E+002
   0.33048014308869125E-008  -0.242546787E+002
   0.33063421308546920E-008  -0.241494312E+002
   0.33078828308224714E-008  -0.240428829E+002
   0.33094235307902509E-008  -0.239350452E+002
   0.33109642307580303E-008  -0.238259315E+002
   0.33125049307258098E-008  -0.237155514E+002
   0.33140456306935892E-008  -0.236039124E+002
   0.33155863306613687E-008  -0.234910259E+002
   0.33171270306291481E-008  -0.233769016E+002
   0.33186677305969275E-008  -0.232615509E+002
   0.33202084305647070E-008  -0.231449909E+002
   0.33217491305324864E-008  -0.230272312E+002
   0.33232898305002659E-008  -0.229082851E+002
   0.33248305304680453E-008  -0.227881546E+002
   0.33263712304358248E-008  -0.226668568E+002
   0.33279119304036042E-008  -0.225443954E+002
   0.33294526303713837E-008  -0.224207935E+002
   0.33309933303391631E-008  -0.222960548E+002
   0.33325340303069426E-008  -0.221701965E+002
   0.33340747302747220E-008  -0.220432262E+002
   0.33356154302425015E-008  -0.219151592E+002
   0.33371561302102809E-008  -0.217860031E+002
   0.33386968301780603E-008  -0.216557732E+002
   0.33402375301458398E-008  -0.215244808E+002
   0.33417782301136192E-008  -0.213921394E+002
   0.33433189300813987E-008  -0.212587662E+002
   0.33448596300491781E-008  -0.211243706E+002
   0.33464003300169576E-008  -0.209889584E+002
   0.33479410299847370E-008  -0.208525429E+002
   0.33494817299525165E-008  -0.207151337E+002
   0.33510224299202959E-008  -0.205767555E+002
   0.33525631298880754E-008  -0.204374161E+002
   0.33541038298558548E-008  -0.202971306E+002
   0.33556445298236343E-008  -0.201559086E+002
   0.33571852297914137E-008  -0.200137634E+002
   0.33587259297591932E-008  -0.198707047E+002
   0.33602666297269726E-008  -0.197267475E+002
   0.33618073296947520E-008  -0.195819035E+002
   0.33633480296625315E-008  -0.194361935E+002
   0.33648887296303109E-008  -0.192896194E+002
   0.33664294295980904E-008  -0.191422043E+002
   0.33679701295658698E-008  -0.189939499E+002
   0.33695108295336493E-008  -0.188448792E+002
   0.33710515295014287E-008  -0.186950035E+002
   0.33725922294692082E-008  -0.185443344E+002
   0.33741329294369876E-008  -0.183928871E+002
