t              OneCable.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.49533503964109202E-008   0.146446528E-004
   0.49548910963786996E-008   0.148661456E-004
   0.49564317963464791E-008   0.150865344E-004
   0.49579724963142585E-008   0.153058281E-004
   0.49595131962820380E-008   0.155240141E-004
   0.49610538962498174E-008   0.157410941E-004
   0.49625945962175969E-008   0.159570282E-004
   0.49641352961853763E-008   0.161717890E-004
   0.49656759961531557E-008   0.163853329E-004
   0.49672166961209352E-008   0.165976471E-004
   0.49687573960887146E-008   0.168087299E-004
   0.49702980960564941E-008   0.170185886E-004
   0.49718387960242735E-008   0.172272212E-004
   0.49733794959920530E-008   0.174345842E-004
   0.49749201959598324E-008   0.176406411E-004
   0.49764608959276119E-008   0.178453520E-004
   0.49780015958953913E-008   0.180486968E-004
   0.49795422958631708E-008   0.182506938E-004
   0.49810829958309502E-008   0.184513483E-004
   0.49826236957987297E-008   0.186506459E-004
   0.49841643957665091E-008   0.188485537E-004
   0.49857050957342885E-008   0.190450264E-004
   0.49872457957020680E-008   0.192400330E-004
   0.49887864956698474E-008   0.194335626E-004
   0.49903271956376269E-008   0.196256351E-004
   0.49918678956054063E-008   0.198162506E-004
   0.49934085955731858E-008   0.200053964E-004
   0.49949492955409652E-008   0.201930470E-004
   0.49964899955087447E-008   0.203791606E-004
   0.49980306954765241E-008   0.205637098E-004
   0.49995713954443036E-008   0.207467074E-004
   0.50011120954120830E-008   0.209281516E-004
   0.50026527953798625E-008   0.211080278E-004
   0.50041934953476419E-008   0.212863251E-004
   0.50057341953154214E-008   0.214629908E-004
   0.50072748952832008E-008   0.216380158E-004
   0.50088155952509802E-008   0.218113910E-004
   0.50103562952187597E-008   0.219831272E-004
   0.50118969951865391E-008   0.221532246E-004
   0.50134376951543186E-008   0.223216648E-004
   0.50149783951220980E-008   0.224884170E-004
   0.50165190950898775E-008   0.226534412E-004
   0.50180597950576569E-008   0.228167246E-004
   0.50196004950254364E-008   0.229782709E-004
   0.50211411949932158E-008   0.231380945E-004
   0.50226818949609953E-008   0.232961993E-004
   0.50242225949287747E-008   0.234525614E-004
   0.50257632948965542E-008   0.236071337E-004
   0.50273039948643336E-008   0.237598924E-004
   0.50288446948321130E-008   0.239108376E-004
   0.50303853947998925E-008   0.240599747E-004
   0.50319260947676719E-008   0.242073220E-004
   0.50334667947354514E-008   0.243528757E-004
   0.50350074947032308E-008   0.244966068E-004
   0.50365481946710103E-008   0.246384861E-004
   0.50380888946387897E-008   0.247784919E-004
   0.50396295946065692E-008   0.249166296E-004
   0.50411702945743486E-008   0.250529229E-004
   0.50427109945421281E-008   0.251873662E-004
   0.50442516945099075E-008   0.253199523E-004
   0.50457923944776870E-008   0.254506467E-004
   0.50473330944454664E-008   0.255794330E-004
   0.50488737944132459E-008   0.257062911E-004
   0.50504144943810253E-008   0.258312484E-004
   0.50519551943488047E-008   0.259543049E-004
   0.50534958943165842E-008   0.260754623E-004
   0.50550365942843636E-008   0.261947062E-004
   0.50565772942521431E-008   0.263120110E-004
   0.50581179942199225E-008   0.264273622E-004
   0.50596586941877020E-008   0.265407652E-004
   0.50611993941554814E-008   0.266522275E-004
   0.50627400941232609E-008   0.267617452E-004
   0.50642807940910403E-008   0.268693166E-004
   0.50658214940588198E-008   0.269749198E-004
   0.50673621940265992E-008   0.270785422E-004
   0.50689028939943787E-008   0.271801910E-004
   0.50704435939621581E-008   0.272798716E-004
   0.50719842939299375E-008   0.273776004E-004
   0.50735249938977170E-008   0.274733720E-004
   0.50750656938654964E-008   0.275671664E-004
   0.50766063938332759E-008   0.276589599E-004
   0.50781470938010553E-008   0.277487470E-004
   0.50796877937688348E-008   0.278365405E-004
   0.50812284937366142E-008   0.279223714E-004
   0.50827691937043937E-008   0.280062486E-004
   0.50843098936721731E-008   0.280881541E-004
   0.50858505936399526E-008   0.281680768E-004
   0.50873912936077320E-008   0.282459914E-004
   0.50889319935755115E-008   0.283219106E-004
   0.50904726935432909E-008   0.283958434E-004
   0.50920133935110704E-008   0.284678172E-004
   0.50935540934788498E-008   0.285378192E-004
   0.50950947934466292E-008   0.286058512E-004
   0.50966354934144087E-008   0.286718951E-004
   0.50981761933821881E-008   0.287359489E-004
   0.50997168933499676E-008   0.287980256E-004
   0.51012575933177470E-008   0.288581450E-004
   0.51027982932855265E-008   0.289163127E-004
   0.51043389932533059E-008   0.289725231E-004
   0.51058796932210854E-008   0.290267672E-004
   0.51074203931888648E-008   0.290790304E-004
   0.51089610931566443E-008   0.291293163E-004
   0.51105017931244237E-008   0.291776487E-004
   0.51120424930922032E-008   0.292240511E-004
   0.51135831930599826E-008   0.292685163E-004
   0.51151238930277620E-008   0.293110461E-004
   0.51166645929955415E-008   0.293516259E-004
   0.51182052929633209E-008   0.293902522E-004
   0.51197459929311004E-008   0.294269375E-004
   0.51212866928988798E-008   0.294617075E-004
   0.51228273928666593E-008   0.294945821E-004
   0.51243680928344387E-008   0.295255559E-004
   0.51259087928022182E-008   0.295546342E-004
   0.51274494927699976E-008   0.295818008E-004
   0.51289901927377771E-008   0.296070702E-004
   0.51305308927055565E-008   0.296304588E-004
   0.51320715926733360E-008   0.296519775E-004
   0.51336122926411154E-008   0.296716389E-004
   0.51351529926088949E-008   0.296894323E-004
   0.51366936925766743E-008   0.297053703E-004
   0.51382343925444537E-008   0.297194510E-004
   0.51397750925122332E-008   0.297317001E-004
   0.51413157924800126E-008   0.297421266E-004
   0.51428564924477921E-008   0.297507377E-004
   0.51443971924155715E-008   0.297575389E-004
   0.51459378923833510E-008   0.297625120E-004
   0.51474785923511304E-008   0.297656807E-004
   0.51490192923189099E-008   0.297670504E-004
   0.51505599922866893E-008   0.297666356E-004
   0.51521006922544688E-008   0.297644601E-004
   0.51536413922222482E-008   0.297605184E-004
   0.51551820921900277E-008   0.297548213E-004
   0.51567227921578071E-008   0.297473616E-004
   0.51582634921255865E-008   0.297381666E-004
   0.51598041920933660E-008   0.297272400E-004
   0.51613448920611454E-008   0.297146107E-004
   0.51628855920289249E-008   0.297002771E-004
   0.51644262919967043E-008   0.296842372E-004
   0.51659669919644838E-008   0.296665021E-004
   0.51675076919322632E-008   0.296470771E-004
   0.51690483919000427E-008   0.296259950E-004
   0.51705890918678221E-008   0.296032704E-004
   0.51721297918356016E-008   0.295789177E-004
   0.51736704918033810E-008   0.295529353E-004
   0.51752111917711605E-008   0.295253194E-004
   0.51767518917389399E-008   0.294960828E-004
   0.51782925917067193E-008   0.294652345E-004
   0.51798332916744988E-008   0.294328001E-004
   0.51813739916422782E-008   0.293988014E-004
   0.51829146916100577E-008   0.293632474E-004
   0.51844553915778371E-008   0.293261346E-004
   0.51859960915456166E-008   0.292874756E-004
   0.51875367915133960E-008   0.292472687E-004
   0.51890774914811755E-008   0.292055411E-004
   0.51906181914489549E-008   0.291623019E-004
   0.51921588914167344E-008   0.291175656E-004
   0.51936995913845138E-008   0.290713469E-004
   0.51952402913522933E-008   0.290236403E-004
   0.51967809913200727E-008   0.289744621E-004
   0.51983216912878522E-008   0.289238251E-004
   0.51998623912556316E-008   0.288717420E-004
   0.52014030912234110E-008   0.288182418E-004
   0.52029437911911905E-008   0.287633229E-004
   0.52044844911589699E-008   0.287069943E-004
   0.52060251911267494E-008   0.286492577E-004
   0.52075658910945288E-008   0.285901369E-004
   0.52091065910623083E-008   0.285296410E-004
   0.52106472910300877E-008   0.284677917E-004
   0.52121879909978672E-008   0.284046091E-004
   0.52137286909656466E-008   0.283400877E-004
   0.52152693909334261E-008   0.282742349E-004
   0.52168100909012055E-008   0.282070669E-004
   0.52183507908689850E-008   0.281385928E-004
   0.52198914908367644E-008   0.280688400E-004
   0.52214321908045438E-008   0.279978121E-004
   0.52229728907723233E-008   0.279255255E-004
   0.52245135907401027E-008   0.278519838E-004
   0.52260542907078822E-008   0.277772015E-004
   0.52275949906756616E-008   0.277011750E-004
   0.52291356906434411E-008   0.276239352E-004
   0.52306763906112205E-008   0.275454895E-004
   0.52322170905790000E-008   0.274658487E-004
   0.52337577905467794E-008   0.273850219E-004
   0.52352984905145589E-008   0.273030164E-004
   0.52368391904823383E-008   0.272198395E-004
   0.52383798904501178E-008   0.271355093E-004
   0.52399205904178972E-008   0.270500404E-004
   0.52414612903856767E-008   0.269634475E-004
   0.52430019903534561E-008   0.268757358E-004
   0.52445426903212355E-008   0.267869182E-004
   0.52460833902890150E-008   0.266969946E-004
   0.52476240902567944E-008   0.266059815E-004
   0.52491647902245739E-008   0.265138988E-004
   0.52507054901923533E-008   0.264207556E-004
   0.52522461901601328E-008   0.263265647E-004
   0.52537868901279122E-008   0.262313333E-004
   0.52553275900956917E-008   0.261350760E-004
   0.52568682900634711E-008   0.260377965E-004
   0.52584089900312506E-008   0.259395074E-004
   0.52599496899990300E-008   0.258402160E-004
   0.52614903899668095E-008   0.257399406E-004
   0.52630310899345889E-008   0.256386920E-004
   0.52645717899023683E-008   0.255364757E-004
   0.52661124898701478E-008   0.254332990E-004
   0.52676531898379272E-008   0.253291782E-004
   0.52691938898057067E-008   0.252241098E-004
   0.52707345897734861E-008   0.251181118E-004
   0.52722752897412656E-008   0.250111934E-004
   0.52738159897090450E-008   0.249033619E-004
   0.52753566896768245E-008   0.247946282E-004
   0.52768973896446039E-008   0.246850050E-004
   0.52784380896123834E-008   0.245745068E-004
   0.52799787895801628E-008   0.244631265E-004
   0.52815194895479423E-008   0.243508803E-004
   0.52830601895157217E-008   0.242377664E-004
   0.52846008894835012E-008   0.241237994E-004
   0.52861415894512806E-008   0.240089921E-004
   0.52876822894190600E-008   0.238933590E-004
   0.52892229893868395E-008   0.237769109E-004
   0.52907636893546189E-008   0.236596516E-004
   0.52923043893223984E-008   0.235415773E-004
   0.52938450892901778E-008   0.234226991E-004
   0.52953857892579573E-008   0.233030314E-004
   0.52969264892257367E-008   0.231825870E-004
   0.52984671891935162E-008   0.230613750E-004
   0.53000078891612956E-008   0.229394100E-004
   0.53015485891290751E-008   0.228166900E-004
   0.53030892890968545E-008   0.226932189E-004
   0.53046299890646340E-008   0.225690037E-004
   0.53061706890324134E-008   0.224440555E-004
   0.53077113890001928E-008   0.223183833E-004
   0.53092520889679723E-008   0.221919981E-004
   0.53107927889357517E-008   0.220648981E-004
   0.53123334889035312E-008   0.219370850E-004
   0.53138741888713106E-008   0.218085679E-004
   0.53154148888390901E-008   0.216793505E-004
   0.53169555888068695E-008   0.215494565E-004
   0.53184962887746490E-008   0.214188840E-004
   0.53200369887424284E-008   0.212876421E-004
   0.53215776887102079E-008   0.211557344E-004
   0.53231183886779873E-008   0.210231501E-004
   0.53246590886457668E-008   0.208899037E-004
   0.53261997886135462E-008   0.207560097E-004
   0.53277404885813257E-008   0.206214754E-004
   0.53292811885491051E-008   0.204863099E-004
   0.53308218885168845E-008   0.203505133E-004
   0.53323625884846640E-008   0.202140818E-004
   0.53339032884524434E-008   0.200770246E-004
   0.53354439884202229E-008   0.199393471E-004
   0.53369846883880023E-008   0.198010657E-004
   0.53385253883557818E-008   0.196621895E-004
   0.53400660883235612E-008   0.195227185E-004
   0.53416067882913407E-008   0.193826472E-004
   0.53431474882591201E-008   0.192419884E-004
   0.53446881882268996E-008   0.191007421E-004
   0.53462288881946790E-008   0.189589191E-004
   0.53477695881624585E-008   0.188165232E-004
   0.53493102881302379E-008   0.186735579E-004
   0.53508509880980173E-008   0.185300269E-004
   0.53523916880657968E-008   0.183859338E-004
   0.53539323880335762E-008   0.182412878E-004
   0.53554730880013557E-008   0.180960960E-004
   0.53570137879691351E-008   0.179503659E-004
   0.53585544879369146E-008   0.178040900E-004
   0.53600951879046940E-008   0.176572721E-004
   0.53616358878724735E-008   0.175099085E-004
   0.53631765878402529E-008   0.173620101E-004
   0.53647172878080324E-008   0.172135897E-004
   0.53662579877758118E-008   0.170646636E-004
   0.53677986877435913E-008   0.169152281E-004
   0.53693393877113707E-008   0.167652688E-004
   0.53708800876791501E-008   0.166147856E-004
   0.53724207876469296E-008   0.164637840E-004
   0.53739614876147090E-008   0.163122731E-004
   0.53755021875824885E-008   0.161602766E-004
   0.53770428875502679E-008   0.160078016E-004
   0.53785835875180474E-008   0.158548428E-004
   0.53801242874858268E-008   0.157013819E-004
   0.53816649874536063E-008   0.155474172E-004
   0.53832056874213857E-008   0.153929686E-004
   0.53847463873891652E-008   0.152380480E-004
   0.53862870873569446E-008   0.150826700E-004
   0.53878277873247241E-008   0.149268362E-004
   0.53893684872925035E-008   0.147705368E-004
   0.53909091872602830E-008   0.146137654E-004
   0.53924498872280624E-008   0.144565247E-004
   0.53939905871958418E-008   0.142988256E-004
   0.53955312871636213E-008   0.141406772E-004
   0.53970719871314007E-008   0.139820968E-004
   0.53986126870991802E-008   0.138230653E-004
   0.54001533870669596E-008   0.136635808E-004
   0.54016940870347391E-008   0.135036489E-004
   0.54032347870025185E-008   0.133432804E-004
   0.54047754869702980E-008   0.131824854E-004
   0.54063161869380774E-008   0.130212757E-004
   0.54078568869058569E-008   0.128596403E-004
   0.54093975868736363E-008   0.126975810E-004
   0.54109382868414158E-008   0.125350971E-004
   0.54124789868091952E-008   0.123721902E-004
   0.54140196867769746E-008   0.122088768E-004
   0.54155603867447541E-008   0.120451623E-004
   0.54171010867125335E-008   0.118810531E-004
   0.54186417866803130E-008   0.117165473E-004
   0.54201824866480924E-008   0.115516377E-004
   0.54217231866158719E-008   0.113863307E-004
   0.54232638865836513E-008   0.112206289E-004
   0.54248045865514308E-008   0.110545461E-004
   0.54263452865192102E-008   0.108880904E-004
   0.54278859864869897E-008   0.107212618E-004
   0.54294266864547691E-008   0.105540603E-004
   0.54309673864225486E-008   0.103864841E-004
   0.54325080863903280E-008   0.102185359E-004
   0.54340487863581075E-008   0.100502293E-004
   0.54355894863258869E-008   0.988157899E-005
   0.54371301862936663E-008   0.971258942E-005
   0.54386708862614458E-008   0.954325515E-005
   0.54402115862292252E-008   0.937356526E-005
   0.54417522861970047E-008   0.920352159E-005
   0.54432929861647841E-008   0.903313776E-005
   0.54448336861325636E-008   0.886242742E-005
   0.54463743861003430E-008   0.869139785E-005
   0.54479150860681225E-008   0.852004723E-005
   0.54494557860359019E-008   0.834838011E-005
   0.54509964860036814E-008   0.817639830E-005
   0.54525371859714608E-008   0.800410726E-005
   0.54540778859392403E-008   0.783151336E-005
   0.54556185859070197E-008   0.765862478E-005
   0.54571592858747991E-008   0.748544608E-005
   0.54586999858425786E-008   0.731198134E-005
   0.54602406858103580E-008   0.713822919E-005
   0.54617813857781375E-008   0.696420011E-005
   0.54633220857459169E-008   0.678990182E-005
   0.54648627857136964E-008   0.661535069E-005
   0.54664034856814758E-008   0.644054171E-005
   0.54679441856492553E-008   0.626547626E-005
   0.54694848856170347E-008   0.609015387E-005
   0.54710255855848142E-008   0.591458183E-005
   0.54725662855525936E-008   0.573877105E-005
   0.54741069855203731E-008   0.556273608E-005
   0.54756476854881525E-008   0.538648374E-005
   0.54771883854559320E-008   0.521001493E-005
   0.54787290854237114E-008   0.503333240E-005
   0.54802697853914908E-008   0.485643568E-005
