t              LineCurrent.fdtd_Probe_Start_Ez_10_25_10.dat
   0.18411364614964384E-007  -0.147260297E+006
   0.18412905314932164E-007  -0.147222328E+006
   0.18414446014899943E-007  -0.147183453E+006
   0.18415986714867723E-007  -0.147143672E+006
   0.18417527414835502E-007  -0.147102984E+006
   0.18419068114803282E-007  -0.147061406E+006
   0.18420608814771061E-007  -0.147018953E+006
   0.18422149514738841E-007  -0.146975625E+006
   0.18423690214706620E-007  -0.146931422E+006
   0.18425230914674399E-007  -0.146886359E+006
   0.18426771614642179E-007  -0.146840453E+006
   0.18428312314609958E-007  -0.146793719E+006
   0.18429853014577738E-007  -0.146746156E+006
   0.18431393714545517E-007  -0.146697766E+006
   0.18432934414513297E-007  -0.146648578E+006
   0.18434475114481076E-007  -0.146598578E+006
   0.18436015814448856E-007  -0.146547797E+006
   0.18437556514416635E-007  -0.146496234E+006
   0.18439097214384415E-007  -0.146443891E+006
   0.18440637914352194E-007  -0.146390781E+006
   0.18442178614319973E-007  -0.146336922E+006
   0.18443719314287753E-007  -0.146282312E+006
   0.18445260014255532E-007  -0.146226984E+006
   0.18446800714223312E-007  -0.146170938E+006
   0.18448341414191091E-007  -0.146114172E+006
   0.18449882114158871E-007  -0.146056719E+006
   0.18451422814126650E-007  -0.145998562E+006
   0.18452963514094430E-007  -0.145939734E+006
   0.18454504214062209E-007  -0.145880250E+006
   0.18456044914029988E-007  -0.145820109E+006
   0.18457585613997768E-007  -0.145759312E+006
   0.18459126313965547E-007  -0.145697891E+006
   0.18460667013933327E-007  -0.145635844E+006
   0.18462207713901106E-007  -0.145573188E+006
   0.18463748413868886E-007  -0.145509938E+006
   0.18465289113836665E-007  -0.145446109E+006
   0.18466829813804445E-007  -0.145381703E+006
   0.18468370513772224E-007  -0.145316734E+006
   0.18469911213740003E-007  -0.145251219E+006
   0.18471451913707783E-007  -0.145185172E+006
   0.18472992613675562E-007  -0.145118609E+006
   0.18474533313643342E-007  -0.145051531E+006
   0.18476074013611121E-007  -0.144983953E+006
   0.18477614713578901E-007  -0.144915875E+006
   0.18479155413546680E-007  -0.144847328E+006
   0.18480696113514460E-007  -0.144778312E+006
   0.18482236813482239E-007  -0.144708859E+006
   0.18483777513450018E-007  -0.144638969E+006
   0.18485318213417798E-007  -0.144568656E+006
   0.18486858913385577E-007  -0.144497938E+006
   0.18488399613353357E-007  -0.144426828E+006
   0.18489940313321136E-007  -0.144355344E+006
   0.18491481013288916E-007  -0.144283500E+006
   0.18493021713256695E-007  -0.144211297E+006
   0.18494562413224475E-007  -0.144138750E+006
   0.18496103113192254E-007  -0.144065875E+006
   0.18497643813160033E-007  -0.143992688E+006
   0.18499184513127813E-007  -0.143919188E+006
   0.18500725213095592E-007  -0.143845406E+006
   0.18502265913063372E-007  -0.143771344E+006
   0.18503806613031151E-007  -0.143697031E+006
   0.18505347312998931E-007  -0.143622469E+006
   0.18506888012966710E-007  -0.143547688E+006
   0.18508428712934490E-007  -0.143472688E+006
   0.18509969412902269E-007  -0.143397484E+006
   0.18511510112870048E-007  -0.143322094E+006
   0.18513050812837828E-007  -0.143246516E+006
   0.18514591512805607E-007  -0.143170781E+006
   0.18516132212773387E-007  -0.143094906E+006
   0.18517672912741166E-007  -0.143018891E+006
   0.18519213612708946E-007  -0.142942750E+006
   0.18520754312676725E-007  -0.142866516E+006
   0.18522295012644505E-007  -0.142790188E+006
   0.18523835712612284E-007  -0.142713781E+006
   0.18525376412580064E-007  -0.142637312E+006
   0.18526917112547843E-007  -0.142560797E+006
   0.18528457812515622E-007  -0.142484250E+006
   0.18529998512483402E-007  -0.142407672E+006
   0.18531539212451181E-007  -0.142331094E+006
   0.18533079912418961E-007  -0.142254531E+006
   0.18534620612386740E-007  -0.142177984E+006
   0.18536161312354520E-007  -0.142101484E+006
   0.18537702012322299E-007  -0.142025031E+006
   0.18539242712290079E-007  -0.141948641E+006
   0.18540783412257858E-007  -0.141872328E+006
   0.18542324112225637E-007  -0.141796109E+006
   0.18543864812193417E-007  -0.141720000E+006
   0.18545405512161196E-007  -0.141644000E+006
   0.18546946212128976E-007  -0.141568141E+006
   0.18548486912096755E-007  -0.141492438E+006
   0.18550027612064535E-007  -0.141416891E+006
   0.18551568312032314E-007  -0.141341531E+006
   0.18553109012000094E-007  -0.141266359E+006
   0.18554649711967873E-007  -0.141191391E+006
   0.18556190411935652E-007  -0.141116641E+006
   0.18557731111903432E-007  -0.141042109E+006
   0.18559271811871211E-007  -0.140967828E+006
   0.18560812511838991E-007  -0.140893812E+006
   0.18562353211806770E-007  -0.140820062E+006
   0.18563893911774550E-007  -0.140746609E+006
   0.18565434611742329E-007  -0.140673453E+006
   0.18566975311710109E-007  -0.140600609E+006
   0.18568516011677888E-007  -0.140528094E+006
   0.18570056711645667E-007  -0.140455922E+006
   0.18571597411613447E-007  -0.140384094E+006
   0.18573138111581226E-007  -0.140312641E+006
   0.18574678811549006E-007  -0.140241562E+006
   0.18576219511516785E-007  -0.140170875E+006
   0.18577760211484565E-007  -0.140100594E+006
   0.18579300911452344E-007  -0.140030734E+006
   0.18580841611420124E-007  -0.139961297E+006
   0.18582382311387903E-007  -0.139892312E+006
   0.18583923011355682E-007  -0.139823781E+006
   0.18585463711323462E-007  -0.139755719E+006
   0.18587004411291241E-007  -0.139688141E+006
   0.18588545111259021E-007  -0.139621047E+006
   0.18590085811226800E-007  -0.139554469E+006
   0.18591626511194580E-007  -0.139488406E+006
   0.18593167211162359E-007  -0.139422875E+006
   0.18594707911130139E-007  -0.139357875E+006
   0.18596248611097918E-007  -0.139293438E+006
   0.18597789311065697E-007  -0.139229562E+006
   0.18599330011033477E-007  -0.139166266E+006
   0.18600870711001256E-007  -0.139103547E+006
   0.18602411410969036E-007  -0.139041438E+006
   0.18603952110936815E-007  -0.138979938E+006
   0.18605492810904595E-007  -0.138919062E+006
   0.18607033510872374E-007  -0.138858812E+006
   0.18608574210840154E-007  -0.138799219E+006
   0.18610114910807933E-007  -0.138740266E+006
   0.18611655610775713E-007  -0.138681984E+006
   0.18613196310743492E-007  -0.138624375E+006
   0.18614737010711271E-007  -0.138567453E+006
   0.18616277710679051E-007  -0.138511234E+006
   0.18617818410646830E-007  -0.138455719E+006
   0.18619359110614610E-007  -0.138400922E+006
   0.18620899810582389E-007  -0.138346859E+006
   0.18622440510550169E-007  -0.138293531E+006
   0.18623981210517948E-007  -0.138240938E+006
   0.18625521910485728E-007  -0.138189109E+006
   0.18627062610453507E-007  -0.138138047E+006
   0.18628603310421286E-007  -0.138087750E+006
   0.18630144010389066E-007  -0.138038234E+006
   0.18631684710356845E-007  -0.137989516E+006
   0.18633225410324625E-007  -0.137941594E+006
   0.18634766110292404E-007  -0.137894484E+006
   0.18636306810260184E-007  -0.137848188E+006
   0.18637847510227963E-007  -0.137802719E+006
   0.18639388210195743E-007  -0.137758078E+006
   0.18640928910163522E-007  -0.137714297E+006
   0.18642469610131301E-007  -0.137671359E+006
   0.18644010310099081E-007  -0.137629281E+006
   0.18645551010066860E-007  -0.137588062E+006
   0.18647091710034640E-007  -0.137547719E+006
   0.18648632410002419E-007  -0.137508250E+006
   0.18650173109970199E-007  -0.137469672E+006
   0.18651713809937978E-007  -0.137431984E+006
   0.18653254509905758E-007  -0.137395188E+006
   0.18654795209873537E-007  -0.137359297E+006
   0.18656335909841316E-007  -0.137324328E+006
   0.18657876609809096E-007  -0.137290266E+006
   0.18659417309776875E-007  -0.137257141E+006
   0.18660958009744655E-007  -0.137224953E+006
   0.18662498709712434E-007  -0.137193703E+006
   0.18664039409680214E-007  -0.137163391E+006
   0.18665580109647993E-007  -0.137134016E+006
   0.18667120809615773E-007  -0.137105594E+006
   0.18668661509583552E-007  -0.137078125E+006
   0.18670202209551331E-007  -0.137051625E+006
   0.18671742909519111E-007  -0.137026094E+006
   0.18673283609486890E-007  -0.137001531E+006
   0.18674824309454670E-007  -0.136977938E+006
   0.18676365009422449E-007  -0.136955328E+006
   0.18677905709390229E-007  -0.136933688E+006
   0.18679446409358008E-007  -0.136913047E+006
   0.18680987109325788E-007  -0.136893391E+006
   0.18682527809293567E-007  -0.136874734E+006
   0.18684068509261346E-007  -0.136857078E+006
   0.18685609209229126E-007  -0.136840422E+006
   0.18687149909196905E-007  -0.136824766E+006
   0.18688690609164685E-007  -0.136810109E+006
   0.18690231309132464E-007  -0.136796453E+006
   0.18691772009100244E-007  -0.136783812E+006
   0.18693312709068023E-007  -0.136772188E+006
   0.18694853409035803E-007  -0.136761578E+006
   0.18696394109003582E-007  -0.136751984E+006
   0.18697934808971362E-007  -0.136743406E+006
   0.18699475508939141E-007  -0.136735844E+006
   0.18701016208906920E-007  -0.136729297E+006
   0.18702556908874700E-007  -0.136723766E+006
   0.18704097608842479E-007  -0.136719250E+006
   0.18705638308810259E-007  -0.136715766E+006
   0.18707179008778038E-007  -0.136713297E+006
   0.18708719708745818E-007  -0.136711859E+006
   0.18710260408713597E-007  -0.136711438E+006
   0.18711801108681377E-007  -0.136712031E+006
   0.18713341808649156E-007  -0.136713656E+006
   0.18714882508616935E-007  -0.136716297E+006
   0.18716423208584715E-007  -0.136719953E+006
   0.18717963908552494E-007  -0.136724625E+006
   0.18719504608520274E-007  -0.136730312E+006
   0.18721045308488053E-007  -0.136737016E+006
   0.18722586008455833E-007  -0.136744734E+006
   0.18724126708423612E-007  -0.136753469E+006
   0.18725667408391392E-007  -0.136763219E+006
   0.18727208108359171E-007  -0.136773969E+006
   0.18728748808326950E-007  -0.136785734E+006
   0.18730289508294730E-007  -0.136798500E+006
   0.18731830208262509E-007  -0.136812266E+006
   0.18733370908230289E-007  -0.136827031E+006
   0.18734911608198068E-007  -0.136842781E+006
   0.18736452308165848E-007  -0.136859531E+006
   0.18737993008133627E-007  -0.136877266E+006
   0.18739533708101407E-007  -0.136895984E+006
   0.18741074408069186E-007  -0.136915688E+006
   0.18742615108036965E-007  -0.136936375E+006
   0.18744155808004745E-007  -0.136958047E+006
   0.18745696507972524E-007  -0.136980672E+006
   0.18747237207940304E-007  -0.137004266E+006
   0.18748777907908083E-007  -0.137028812E+006
   0.18750318607875863E-007  -0.137054328E+006
   0.18751859307843642E-007  -0.137080797E+006
   0.18753400007811422E-007  -0.137108203E+006
   0.18754940707779201E-007  -0.137136547E+006
   0.18756481407746980E-007  -0.137165828E+006
   0.18758022107714760E-007  -0.137196031E+006
   0.18759562807682539E-007  -0.137227156E+006
   0.18761103507650319E-007  -0.137259203E+006
   0.18762644207618098E-007  -0.137292156E+006
   0.18764184907585878E-007  -0.137326016E+006
   0.18765725607553657E-007  -0.137360781E+006
   0.18767266307521437E-007  -0.137396438E+006
   0.18768807007489216E-007  -0.137432969E+006
   0.18770347707456995E-007  -0.137470391E+006
   0.18771888407424775E-007  -0.137508672E+006
   0.18773429107392554E-007  -0.137547828E+006
   0.18774969807360334E-007  -0.137587844E+006
   0.18776510507328113E-007  -0.137628703E+006
   0.18778051207295893E-007  -0.137670391E+006
   0.18779591907263672E-007  -0.137712922E+006
   0.18781132607231452E-007  -0.137756266E+006
   0.18782673307199231E-007  -0.137800438E+006
   0.18784214007167011E-007  -0.137845406E+006
   0.18785754707134790E-007  -0.137891188E+006
   0.18787295407102569E-007  -0.137937750E+006
   0.18788836107070349E-007  -0.137985094E+006
   0.18790376807038128E-007  -0.138033219E+006
   0.18791917507005908E-007  -0.138082109E+006
   0.18793458206973687E-007  -0.138131766E+006
   0.18794998906941467E-007  -0.138182156E+006
   0.18796539606909246E-007  -0.138233281E+006
   0.18798080306877026E-007  -0.138285141E+006
   0.18799621006844805E-007  -0.138337719E+006
   0.18801161706812584E-007  -0.138391000E+006
   0.18802702406780364E-007  -0.138444969E+006
   0.18804243106748143E-007  -0.138499625E+006
   0.18805783806715923E-007  -0.138554969E+006
   0.18807324506683702E-007  -0.138610969E+006
   0.18808865206651482E-007  -0.138667625E+006
   0.18810405906619261E-007  -0.138724938E+006
   0.18811946606587041E-007  -0.138782891E+006
   0.18813487306554820E-007  -0.138841469E+006
   0.18815028006522599E-007  -0.138900656E+006
   0.18816568706490379E-007  -0.138960453E+006
   0.18818109406458158E-007  -0.139020828E+006
   0.18819650106425938E-007  -0.139081797E+006
   0.18821190806393717E-007  -0.139143328E+006
   0.18822731506361497E-007  -0.139205422E+006
   0.18824272206329276E-007  -0.139268062E+006
   0.18825812906297056E-007  -0.139331219E+006
   0.18827353606264835E-007  -0.139394906E+006
   0.18828894306232614E-007  -0.139459094E+006
   0.18830435006200394E-007  -0.139523781E+006
   0.18831975706168173E-007  -0.139588969E+006
   0.18833516406135953E-007  -0.139654625E+006
   0.18835057106103732E-007  -0.139720750E+006
   0.18836597806071512E-007  -0.139787328E+006
   0.18838138506039291E-007  -0.139854344E+006
   0.18839679206007071E-007  -0.139921781E+006
   0.18841219905974850E-007  -0.139989641E+006
   0.18842760605942629E-007  -0.140057906E+006
   0.18844301305910409E-007  -0.140126547E+006
   0.18845842005878188E-007  -0.140195562E+006
   0.18847382705845968E-007  -0.140264938E+006
   0.18848923405813747E-007  -0.140334672E+006
   0.18850464105781527E-007  -0.140404734E+006
   0.18852004805749306E-007  -0.140475125E+006
   0.18853545505717086E-007  -0.140545828E+006
   0.18855086205684865E-007  -0.140616844E+006
   0.18856626905652644E-007  -0.140688141E+006
   0.18858167605620424E-007  -0.140759703E+006
   0.18859708305588203E-007  -0.140831531E+006
   0.18861249005555983E-007  -0.140903594E+006
   0.18862789705523762E-007  -0.140975891E+006
   0.18864330405491542E-007  -0.141048422E+006
   0.18865871105459321E-007  -0.141121156E+006
   0.18867411805427101E-007  -0.141194078E+006
   0.18868952505394880E-007  -0.141267188E+006
   0.18870493205362660E-007  -0.141340453E+006
   0.18872033905330439E-007  -0.141413875E+006
   0.18873574605298218E-007  -0.141487438E+006
   0.18875115305265998E-007  -0.141561125E+006
   0.18876656005233777E-007  -0.141634922E+006
   0.18878196705201557E-007  -0.141708828E+006
   0.18879737405169336E-007  -0.141782812E+006
   0.18881278105137116E-007  -0.141856875E+006
   0.18882818805104895E-007  -0.141930984E+006
   0.18884359505072675E-007  -0.142005141E+006
   0.18885900205040454E-007  -0.142079328E+006
   0.18887440905008233E-007  -0.142153547E+006
   0.18888981604976013E-007  -0.142227766E+006
   0.18890522304943792E-007  -0.142301969E+006
   0.18892063004911572E-007  -0.142376156E+006
   0.18893603704879351E-007  -0.142450297E+006
   0.18895144404847131E-007  -0.142524391E+006
   0.18896685104814910E-007  -0.142598422E+006
   0.18898225804782690E-007  -0.142672375E+006
   0.18899766504750469E-007  -0.142746250E+006
   0.18901307204718248E-007  -0.142820016E+006
   0.18902847904686028E-007  -0.142893672E+006
   0.18904388604653807E-007  -0.142967188E+006
   0.18905929304621587E-007  -0.143040562E+006
   0.18907470004589366E-007  -0.143113781E+006
   0.18909010704557146E-007  -0.143186828E+006
   0.18910551404524925E-007  -0.143259703E+006
   0.18912092104492705E-007  -0.143332375E+006
   0.18913632804460484E-007  -0.143404844E+006
   0.18915173504428263E-007  -0.143477078E+006
   0.18916714204396043E-007  -0.143549078E+006
   0.18918254904363822E-007  -0.143620828E+006
   0.18919795604331602E-007  -0.143692328E+006
   0.18921336304299381E-007  -0.143763547E+006
   0.18922877004267161E-007  -0.143834484E+006
   0.18924417704234940E-007  -0.143905125E+006
   0.18925958404202720E-007  -0.143975438E+006
   0.18927499104170499E-007  -0.144045438E+006
   0.18929039804138278E-007  -0.144115094E+006
   0.18930580504106058E-007  -0.144184391E+006
   0.18932121204073837E-007  -0.144253328E+006
   0.18933661904041617E-007  -0.144321891E+006
   0.18935202604009396E-007  -0.144390062E+006
   0.18936743303977176E-007  -0.144457844E+006
   0.18938284003944955E-007  -0.144525203E+006
   0.18939824703912735E-007  -0.144592141E+006
   0.18941365403880514E-007  -0.144658641E+006
   0.18942906103848293E-007  -0.144724688E+006
   0.18944446803816073E-007  -0.144790281E+006
   0.18945987503783852E-007  -0.144855406E+006
   0.18947528203751632E-007  -0.144920047E+006
   0.18949068903719411E-007  -0.144984203E+006
   0.18950609603687191E-007  -0.145047844E+006
