t              LineCurrent.fdtd_Bulk probe_Jz_9_23_20__10_26_20.dat
   0.94121361031646381E-008   0.520874280E-002
   0.94136768031324175E-008   0.413831137E-002
   0.94152175031001969E-008   0.306755537E-002
   0.94167582030679764E-008   0.199661311E-002
   0.94182989030357558E-008   0.925616245E-003
   0.94198396030035353E-008  -0.145184778E-003
   0.94213803029713147E-008  -0.121552660E-002
   0.94229210029390942E-008  -0.228514150E-002
   0.94244617029068736E-008  -0.335385092E-002
   0.94260024028746531E-008  -0.442151073E-002
   0.94275431028424325E-008  -0.548797846E-002
   0.94290838028102120E-008  -0.655309437E-002
   0.94306245027779914E-008  -0.761662889E-002
   0.94321652027457709E-008  -0.867833756E-002
   0.94337059027135503E-008  -0.973796658E-002
   0.94352466026813298E-008  -0.107953027E-001
   0.94367873026491092E-008  -0.118502378E-001
   0.94383280026168886E-008  -0.129026435E-001
   0.94398687025846681E-008  -0.139523549E-001
   0.94414094025524475E-008  -0.149991224E-001
   0.94429501025202270E-008  -0.160426497E-001
   0.94444908024880064E-008  -0.170827191E-001
   0.94460315024557859E-008  -0.181191806E-001
   0.94475722024235653E-008  -0.191519018E-001
   0.94491129023913448E-008  -0.201807581E-001
   0.94506536023591242E-008  -0.212055780E-001
   0.94521943023269037E-008  -0.222260989E-001
   0.94537350022946831E-008  -0.232420601E-001
   0.94552757022624626E-008  -0.242532510E-001
   0.94568164022302420E-008  -0.252595320E-001
   0.94583571021980214E-008  -0.262607858E-001
   0.94598978021658009E-008  -0.272568967E-001
   0.94614385021335803E-008  -0.282476693E-001
   0.94629792021013598E-008  -0.292328298E-001
   0.94645199020691392E-008  -0.302121378E-001
   0.94660606020369187E-008  -0.311854258E-001
   0.94676013020046981E-008  -0.321525596E-001
   0.94691420019724776E-008  -0.331134275E-001
   0.94706827019402570E-008  -0.340678655E-001
   0.94722234019080365E-008  -0.350157171E-001
   0.94737641018758159E-008  -0.359567478E-001
   0.94753048018435954E-008  -0.368907191E-001
   0.94768455018113748E-008  -0.378174745E-001
   0.94783862017791543E-008  -0.387368500E-001
   0.94799269017469337E-008  -0.396487415E-001
   0.94814676017147131E-008  -0.405530222E-001
   0.94830083016824926E-008  -0.414495282E-001
   0.94845490016502720E-008  -0.423380658E-001
   0.94860897016180515E-008  -0.432184115E-001
   0.94876304015858309E-008  -0.440903902E-001
   0.94891711015536104E-008  -0.449538603E-001
   0.94907118015213898E-008  -0.458087400E-001
   0.94922525014891693E-008  -0.466548949E-001
   0.94937932014569487E-008  -0.474921688E-001
   0.94953339014247282E-008  -0.483203568E-001
   0.94968746013925076E-008  -0.491392612E-001
   0.94984153013602871E-008  -0.499487631E-001
   0.94999560013280665E-008  -0.507487506E-001
   0.95014967012958459E-008  -0.515391342E-001
   0.95030374012636254E-008  -0.523197539E-001
   0.95045781012314048E-008  -0.530904308E-001
   0.95061188011991843E-008  -0.538509563E-001
   0.95076595011669637E-008  -0.546012148E-001
   0.95092002011347432E-008  -0.553411320E-001
   0.95107409011025226E-008  -0.560706332E-001
   0.95122816010703021E-008  -0.567895621E-001
   0.95138223010380815E-008  -0.574977398E-001
   0.95153630010058610E-008  -0.581949763E-001
   0.95169037009736404E-008  -0.588811450E-001
   0.95184444009414199E-008  -0.595562048E-001
   0.95199851009091993E-008  -0.602201186E-001
   0.95215258008769788E-008  -0.608727895E-001
   0.95230665008447582E-008  -0.615140460E-001
   0.95246072008125376E-008  -0.621436946E-001
   0.95261479007803171E-008  -0.627615750E-001
   0.95276886007480965E-008  -0.633675754E-001
   0.95292293007158760E-008  -0.639616996E-001
   0.95307700006836554E-008  -0.645439178E-001
   0.95323107006514349E-008  -0.651141182E-001
   0.95338514006192143E-008  -0.656721145E-001
   0.95353921005869938E-008  -0.662177056E-001
   0.95369328005547732E-008  -0.667508394E-001
   0.95384735005225527E-008  -0.672714934E-001
   0.95400142004903321E-008  -0.677796379E-001
   0.95415549004581116E-008  -0.682751909E-001
   0.95430956004258910E-008  -0.687580109E-001
   0.95446363003936704E-008  -0.692279413E-001
   0.95461770003614499E-008  -0.696848780E-001
   0.95477177003292293E-008  -0.701288283E-001
   0.95492584002970088E-008  -0.705597624E-001
   0.95507991002647882E-008  -0.709776208E-001
   0.95523398002325677E-008  -0.713822767E-001
   0.95538805002003471E-008  -0.717735589E-001
   0.95554212001681266E-008  -0.721514076E-001
   0.95569619001359060E-008  -0.725158229E-001
   0.95585026001036855E-008  -0.728668571E-001
   0.95600433000714649E-008  -0.732044652E-001
   0.95615840000392444E-008  -0.735285729E-001
   0.95631247000070238E-008  -0.738390088E-001
   0.95646653999748033E-008  -0.741356835E-001
   0.95662060999425827E-008  -0.744185597E-001
   0.95677467999103621E-008  -0.746876225E-001
   0.95692874998781416E-008  -0.749429017E-001
   0.95708281998459210E-008  -0.751843974E-001
   0.95723688998137005E-008  -0.754120275E-001
   0.95739095997814799E-008  -0.756257176E-001
   0.95754502997492594E-008  -0.758254007E-001
   0.95769909997170388E-008  -0.760110468E-001
   0.95785316996848183E-008  -0.761826485E-001
   0.95800723996525977E-008  -0.763402358E-001
   0.95816130996203772E-008  -0.764837861E-001
   0.95831537995881566E-008  -0.766132474E-001
   0.95846944995559361E-008  -0.767286047E-001
   0.95862351995237155E-008  -0.768297762E-001
   0.95877758994914949E-008  -0.769167915E-001
   0.95893165994592744E-008  -0.769896731E-001
   0.95908572994270538E-008  -0.770485029E-001
   0.95923979993948333E-008  -0.770932436E-001
   0.95939386993626127E-008  -0.771237984E-001
   0.95954793993303922E-008  -0.771401376E-001
   0.95970200992981716E-008  -0.771422461E-001
   0.95985607992659511E-008  -0.771301538E-001
   0.96001014992337305E-008  -0.771039799E-001
   0.96016421992015100E-008  -0.770637766E-001
   0.96031828991692894E-008  -0.770095289E-001
   0.96047235991370689E-008  -0.769411549E-001
   0.96062642991048483E-008  -0.768586025E-001
   0.96078049990726277E-008  -0.767619088E-001
   0.96093456990404072E-008  -0.766511708E-001
   0.96108863990081866E-008  -0.765265375E-001
   0.96124270989759661E-008  -0.763880685E-001
   0.96139677989437455E-008  -0.762356967E-001
   0.96155084989115250E-008  -0.760693550E-001
   0.96170491988793044E-008  -0.758890286E-001
   0.96185898988470839E-008  -0.756947771E-001
   0.96201305988148633E-008  -0.754867494E-001
   0.96216712987826428E-008  -0.752651319E-001
   0.96232119987504222E-008  -0.750299394E-001
   0.96247526987182017E-008  -0.747811496E-001
   0.96262933986859811E-008  -0.745187178E-001
   0.96278340986537606E-008  -0.742426217E-001
   0.96293747986215400E-008  -0.739529729E-001
   0.96309154985893194E-008  -0.736499280E-001
   0.96324561985570989E-008  -0.733335912E-001
   0.96339968985248783E-008  -0.730039924E-001
   0.96355375984926578E-008  -0.726611391E-001
   0.96370782984604372E-008  -0.723050684E-001
   0.96386189984282167E-008  -0.719358921E-001
   0.96401596983959961E-008  -0.715537444E-001
   0.96417003983637756E-008  -0.711587444E-001
   0.96432410983315550E-008  -0.707508773E-001
   0.96447817982993345E-008  -0.703301504E-001
   0.96463224982671139E-008  -0.698965937E-001
   0.96478631982348934E-008  -0.694503635E-001
   0.96494038982026728E-008  -0.689916983E-001
   0.96509445981704522E-008  -0.685207248E-001
   0.96524852981382317E-008  -0.680375248E-001
   0.96540259981060111E-008  -0.675420910E-001
   0.96555666980737906E-008  -0.670343786E-001
   0.96571073980415700E-008  -0.665145069E-001
   0.96586480980093495E-008  -0.659826323E-001
   0.96601887979771289E-008  -0.654389933E-001
   0.96617294979449084E-008  -0.648837537E-001
   0.96632701979126878E-008  -0.643169731E-001
   0.96648108978804673E-008  -0.637385845E-001
   0.96663515978482467E-008  -0.631486475E-001
   0.96678922978160262E-008  -0.625473037E-001
   0.96694329977838056E-008  -0.619347766E-001
   0.96709736977515851E-008  -0.613113046E-001
   0.96725143977193645E-008  -0.606769770E-001
   0.96740550976871439E-008  -0.600317866E-001
   0.96755957976549234E-008  -0.593757741E-001
   0.96771364976227028E-008  -0.587090626E-001
   0.96786771975904823E-008  -0.580319017E-001
   0.96802178975582617E-008  -0.573445782E-001
   0.96817585975260412E-008  -0.566472411E-001
   0.96832992974938206E-008  -0.559398793E-001
   0.96848399974616001E-008  -0.552224442E-001
   0.96863806974293795E-008  -0.544949658E-001
   0.96879213973971590E-008  -0.537576862E-001
   0.96894620973649384E-008  -0.530109480E-001
   0.96910027973327179E-008  -0.522550642E-001
   0.96925434973004973E-008  -0.514901467E-001
   0.96940841972682767E-008  -0.507161655E-001
   0.96956248972360562E-008  -0.499330387E-001
   0.96971655972038356E-008  -0.491408631E-001
   0.96987062971716151E-008  -0.483399257E-001
   0.97002469971393945E-008  -0.475305840E-001
   0.97017876971071740E-008  -0.467131510E-001
   0.97033283970749534E-008  -0.458876938E-001
   0.97048690970427329E-008  -0.450541675E-001
   0.97064097970105123E-008  -0.442125648E-001
   0.97079504969782918E-008  -0.433629937E-001
   0.97094911969460712E-008  -0.425058007E-001
   0.97110318969138507E-008  -0.416413546E-001
   0.97125725968816301E-008  -0.407698900E-001
   0.97141132968494096E-008  -0.398914590E-001
   0.97156539968171890E-008  -0.390059985E-001
   0.97171946967849684E-008  -0.381135382E-001
   0.97187353967527479E-008  -0.372143313E-001
   0.97202760967205273E-008  -0.363087431E-001
   0.97218167966883068E-008  -0.353971124E-001
   0.97233574966560862E-008  -0.344795957E-001
   0.97248981966238657E-008  -0.335562006E-001
   0.97264388965916451E-008  -0.326268747E-001
   0.97279795965594246E-008  -0.316917375E-001
   0.97295202965272040E-008  -0.307510942E-001
   0.97310609964949835E-008  -0.298053399E-001
   0.97326016964627629E-008  -0.288547426E-001
   0.97341423964305424E-008  -0.278993957E-001
   0.97356830963983218E-008  -0.269392449E-001
   0.97372237963661012E-008  -0.259743314E-001
   0.97387644963338807E-008  -0.250048805E-001
   0.97403051963016601E-008  -0.240312982E-001
   0.97418458962694396E-008  -0.230539441E-001
   0.97433865962372190E-008  -0.220730342E-001
   0.97449272962049985E-008  -0.210885778E-001
   0.97464679961727779E-008  -0.201005377E-001
   0.97480086961405574E-008  -0.191089343E-001
   0.97495493961083368E-008  -0.181140807E-001
   0.97510900960761163E-008  -0.171163976E-001
   0.97526307960438957E-008  -0.161162373E-001
   0.97541714960116752E-008  -0.151137533E-001
   0.97557121959794546E-008  -0.141089214E-001
   0.97572528959472341E-008  -0.131017091E-001
   0.97587935959150135E-008  -0.120922960E-001
   0.97603342958827929E-008  -0.110810483E-001
   0.97618749958505724E-008  -0.100683328E-001
   0.97634156958183518E-008  -0.905440841E-002
   0.97649563957861313E-008  -0.803932361E-002
   0.97664970957539107E-008  -0.702309888E-002
   0.97680377957216902E-008  -0.600585435E-002
   0.97695784956894696E-008  -0.498781353E-002
   0.97711191956572491E-008  -0.396933546E-002
   0.97726598956250285E-008  -0.295068719E-002
   0.97742005955928080E-008  -0.193199608E-002
   0.97757412955605874E-008  -0.913327211E-003
   0.97772819955283669E-008   0.105255232E-003
   0.97788226954961463E-008   0.112356036E-002
   0.97803633954639257E-008   0.214122399E-002
   0.97819040954317052E-008   0.315795699E-002
   0.97834447953994846E-008   0.417354284E-002
   0.97849854953672641E-008   0.518789282E-002
   0.97865261953350435E-008   0.620095851E-002
   0.97880668953028230E-008   0.721263140E-002
   0.97896075952706024E-008   0.822266284E-002
   0.97911482952383819E-008   0.923074782E-002
   0.97926889952061613E-008   0.102365809E-001
   0.97942296951739408E-008   0.112400167E-001
   0.97957703951417202E-008   0.122410096E-001
   0.97973110951094997E-008   0.132394843E-001
   0.97988517950772791E-008   0.142352851E-001
   0.98003924950450585E-008   0.152281504E-001
   0.98019331950128380E-008   0.162177384E-001
   0.98034738949806174E-008   0.172038116E-001
   0.98050145949483969E-008   0.181862433E-001
   0.98065552949161763E-008   0.191649925E-001
   0.98080959948839558E-008   0.201399624E-001
   0.98096366948517352E-008   0.211109649E-001
   0.98111773948195147E-008   0.220777150E-001
   0.98127180947872941E-008   0.230399258E-001
   0.98142587947550736E-008   0.239974353E-001
   0.98157994947228530E-008   0.249501467E-001
   0.98173401946906325E-008   0.258980133E-001
   0.98188808946584119E-008   0.268408731E-001
   0.98204215946261914E-008   0.277784951E-001
   0.98219622945939708E-008   0.287106410E-001
   0.98235029945617502E-008   0.296370555E-001
   0.98250436945295297E-008   0.305576231E-001
   0.98265843944973091E-008   0.314722285E-001
   0.98281250944650886E-008   0.323808007E-001
   0.98296657944328680E-008   0.332831517E-001
   0.98312064944006475E-008   0.341790430E-001
   0.98327471943684269E-008   0.350682512E-001
   0.98342878943362064E-008   0.359505937E-001
   0.98358285943039858E-008   0.368260331E-001
   0.98373692942717653E-008   0.376944765E-001
   0.98389099942395447E-008   0.385557935E-001
   0.98404506942073242E-008   0.394097082E-001
   0.98419913941751036E-008   0.402559899E-001
   0.98435320941428830E-008   0.410944484E-001
   0.98450727941106625E-008   0.419249944E-001
   0.98466134940784419E-008   0.427475907E-001
   0.98481541940462214E-008   0.435621887E-001
   0.98496948940140008E-008   0.443686247E-001
   0.98512355939817803E-008   0.451666154E-001
   0.98527762939495597E-008   0.459558666E-001
   0.98543169939173392E-008   0.467362255E-001
   0.98558576938851186E-008   0.475076549E-001
   0.98573983938528981E-008   0.482701510E-001
   0.98589390938206775E-008   0.490236804E-001
   0.98604797937884570E-008   0.497680530E-001
   0.98620204937562364E-008   0.505030155E-001
   0.98635611937240159E-008   0.512283295E-001
   0.98651018936917953E-008   0.519438870E-001
   0.98666425936595747E-008   0.526496246E-001
   0.98681832936273542E-008   0.533454753E-001
   0.98697239935951336E-008   0.540313572E-001
   0.98712646935629131E-008   0.547070950E-001
   0.98728053935306925E-008   0.553725138E-001
   0.98743460934984720E-008   0.560274646E-001
   0.98758867934662514E-008   0.566718280E-001
   0.98774274934340309E-008   0.573055893E-001
   0.98789681934018103E-008   0.579286665E-001
   0.98805088933695898E-008   0.585409924E-001
   0.98820495933373692E-008   0.591423884E-001
   0.98835902933051487E-008   0.597326458E-001
   0.98851309932729281E-008   0.603116713E-001
   0.98866716932407075E-008   0.608793497E-001
   0.98882123932084870E-008   0.614356287E-001
   0.98897530931762664E-008   0.619804896E-001
   0.98912937931440459E-008   0.625138283E-001
   0.98928344931118253E-008   0.630355328E-001
   0.98943751930796048E-008   0.635454506E-001
   0.98959158930473842E-008   0.640434995E-001
   0.98974565930151637E-008   0.645295754E-001
   0.98989972929829431E-008   0.650036037E-001
   0.99005379929507226E-008   0.654655024E-001
   0.99020786929185020E-008   0.659152046E-001
   0.99036193928862815E-008   0.663527101E-001
   0.99051600928540609E-008   0.667779446E-001
   0.99067007928218404E-008   0.671908408E-001
   0.99082414927896198E-008   0.675912499E-001
   0.99097821927573992E-008   0.679790378E-001
   0.99113228927251787E-008   0.683540851E-001
   0.99128635926929581E-008   0.687163770E-001
   0.99144042926607376E-008   0.690659359E-001
   0.99159449926285170E-008   0.694028214E-001
   0.99174856925962965E-008   0.697269440E-001
   0.99190263925640759E-008   0.700381696E-001
   0.99205670925318554E-008   0.703363270E-001
   0.99221077924996348E-008   0.706213415E-001
   0.99236484924674143E-008   0.708931983E-001
   0.99251891924351937E-008   0.711519942E-001
