t              SphericalCavity.fdtd_Point probe_Ex_50_25_50.dat
   0.10669422408765561E-006  -0.406594427E-005
   0.10671271208351207E-006  -0.419936259E-005
   0.10673120007936854E-006  -0.441414340E-005
   0.10674968807522500E-006  -0.468033386E-005
   0.10676817607108147E-006  -0.485675264E-005
   0.10678666406693793E-006  -0.478406082E-005
   0.10680515206279440E-006  -0.438075176E-005
   0.10682364005865086E-006  -0.365034020E-005
   0.10684212805450732E-006  -0.264459050E-005
   0.10686061605036379E-006  -0.145227602E-005
   0.10687910404622025E-006  -0.206239633E-006
   0.10689759204207672E-006   0.943762302E-006
   0.10691608003793318E-006   0.191230038E-005
   0.10693456803378965E-006   0.273860587E-005
   0.10695305602964611E-006   0.351580093E-005
   0.10697154402550257E-006   0.424072050E-005
   0.10699003202135904E-006   0.479876644E-005
   0.10700852001721550E-006   0.512880479E-005
   0.10702700801307197E-006   0.532137756E-005
   0.10704549600892843E-006   0.550210643E-005
   0.10706398400478490E-006   0.569988606E-005
   0.10708247200064136E-006   0.589299952E-005
   0.10710095999649782E-006   0.610377947E-005
   0.10711944799235429E-006   0.636207460E-005
   0.10713793598821075E-006   0.662554066E-005
   0.10715642398406722E-006   0.681227766E-005
   0.10717491197992368E-006   0.687090687E-005
   0.10719339997578015E-006   0.673654722E-005
   0.10721188797163661E-006   0.624769473E-005
   0.10723037596749307E-006   0.521066477E-005
   0.10724886396334954E-006   0.356483929E-005
   0.10726735195920600E-006   0.142165959E-005
   0.10728583995506247E-006  -0.104110723E-005
   0.10730432795091893E-006  -0.362391756E-005
   0.10732281594677540E-006  -0.605846253E-005
   0.10734130394263186E-006  -0.805681339E-005
   0.10735979193848832E-006  -0.946063938E-005
   0.10737827993434479E-006  -0.102811828E-004
   0.10739676793020125E-006  -0.106036214E-004
   0.10741525592605772E-006  -0.105236004E-004
   0.10743374392191418E-006  -0.101368078E-004
   0.10745223191777065E-006  -0.950269259E-005
   0.10747071991362711E-006  -0.863981677E-005
   0.10748920790948358E-006  -0.758377337E-005
   0.10750769590534004E-006  -0.637683888E-005
   0.10752618390119650E-006  -0.499004273E-005
   0.10754467189705297E-006  -0.336173366E-005
   0.10756315989290943E-006  -0.152151472E-005
   0.10758164788876590E-006   0.425225494E-006
   0.10760013588462236E-006   0.240077452E-005
   0.10761862388047883E-006   0.430670798E-005
   0.10763711187633529E-006   0.591242451E-005
   0.10765559987219175E-006   0.696256484E-005
   0.10767408786804822E-006   0.740982023E-005
   0.10769257586390468E-006   0.741672875E-005
   0.10771106385976115E-006   0.712070823E-005
   0.10772955185561761E-006   0.652225481E-005
   0.10774803985147408E-006   0.563174399E-005
   0.10776652784733054E-006   0.459374769E-005
   0.10778501584318700E-006   0.357993395E-005
   0.10780350383904347E-006   0.265145218E-005
   0.10782199183489993E-006   0.183010900E-005
   0.10784047983075640E-006   0.122874530E-005
   0.10785896782661286E-006   0.985217184E-006
   0.10787745582246933E-006   0.110534495E-005
   0.10789594381832579E-006   0.145848298E-005
   0.10791443181418225E-006   0.186965008E-005
   0.10793291981003872E-006   0.214956799E-005
   0.10795140780589518E-006   0.212592477E-005
   0.10796989580175165E-006   0.172466912E-005
   0.10798838379760811E-006   0.966780135E-006
   0.10800687179346458E-006  -0.111148438E-006
   0.10802535978932104E-006  -0.143425973E-005
   0.10804384778517750E-006  -0.282138421E-005
   0.10806233578103397E-006  -0.406658637E-005
   0.10808082377689043E-006  -0.506536071E-005
   0.10809931177274690E-006  -0.578426761E-005
   0.10811779976860336E-006  -0.619687125E-005
   0.10813628776445983E-006  -0.634527623E-005
   0.10815477576031629E-006  -0.636967070E-005
   0.10817326375617276E-006  -0.638556048E-005
   0.10819175175202922E-006  -0.639892096E-005
   0.10821023974788568E-006  -0.637631001E-005
   0.10822872774374215E-006  -0.630305112E-005
   0.10824721573959861E-006  -0.612997610E-005
   0.10826570373545508E-006  -0.573853413E-005
   0.10828419173131154E-006  -0.501436216E-005
   0.10830267972716801E-006  -0.394373365E-005
   0.10832116772302447E-006  -0.262688627E-005
   0.10833965571888093E-006  -0.121943708E-005
   0.10835814371473740E-006   0.107364372E-006
   0.10837663171059386E-006   0.117630998E-005
   0.10839511970645033E-006   0.188480180E-005
   0.10841360770230679E-006   0.232878142E-005
   0.10843209569816326E-006   0.274921513E-005
   0.10845058369401972E-006   0.328859323E-005
   0.10846907168987618E-006   0.388555100E-005
   0.10848755968573265E-006   0.443814906E-005
   0.10850604768158911E-006   0.494004826E-005
   0.10852453567744558E-006   0.541727604E-005
   0.10854302367330204E-006   0.586893884E-005
   0.10856151166915851E-006   0.632619003E-005
   0.10857999966501497E-006   0.687726015E-005
   0.10859848766087143E-006   0.759439172E-005
   0.10861697565672790E-006   0.845741033E-005
   0.10863546365258436E-006   0.932062994E-005
   0.10865395164844083E-006   0.994885704E-005
   0.10867243964429729E-006   0.101348105E-004
   0.10869092764015376E-006   0.976575666E-005
   0.10870941563601022E-006   0.876149352E-005
   0.10872790363186668E-006   0.707671734E-005
   0.10874639162772315E-006   0.484802786E-005
   0.10876487962357961E-006   0.240456598E-005
   0.10878336761943608E-006   0.483546501E-007
   0.10880185561529254E-006  -0.205628180E-005
   0.10882034361114901E-006  -0.377691504E-005
   0.10883883160700547E-006  -0.502223793E-005
   0.10885731960286193E-006  -0.591021762E-005
   0.10887580759871840E-006  -0.672486703E-005
   0.10889429559457486E-006  -0.764014294E-005
   0.10891278359043133E-006  -0.861060016E-005
   0.10893127158628779E-006  -0.950767208E-005
   0.10894975958214426E-006  -0.102042231E-004
   0.10896824757800072E-006  -0.105503741E-004
   0.10898673557385719E-006  -0.104319342E-004
   0.10900522356971365E-006  -0.988041757E-005
   0.10902371156557011E-006  -0.904634817E-005
   0.10904219956142658E-006  -0.806228672E-005
   0.10906068755728304E-006  -0.696562665E-005
   0.10907917555313951E-006  -0.572657291E-005
   0.10909766354899597E-006  -0.431750414E-005
   0.10911615154485244E-006  -0.276683681E-005
   0.10913463954070890E-006  -0.114875047E-005
   0.10915312753656536E-006   0.483437361E-006
   0.10917161553242183E-006   0.211508518E-005
   0.10919010352827829E-006   0.369359577E-005
   0.10920859152413476E-006   0.509038910E-005
   0.10922707951999122E-006   0.619919501E-005
   0.10924556751584769E-006   0.701861609E-005
   0.10926405551170415E-006   0.755560495E-005
   0.10928254350756061E-006   0.770560564E-005
   0.10930103150341708E-006   0.735404183E-005
   0.10931951949927354E-006   0.657234477E-005
   0.10933800749513001E-006   0.558866805E-005
   0.10935649549098647E-006   0.457855640E-005
   0.10937498348684294E-006   0.359185424E-005
   0.10939347148269940E-006   0.263811853E-005
   0.10941195947855586E-006   0.171100135E-005
   0.10943044747441233E-006   0.773244722E-006
   0.10944893547026879E-006  -0.158778050E-006
   0.10946742346612526E-006  -0.970307156E-006
   0.10948591146198172E-006  -0.157814202E-005
   0.10950439945783819E-006  -0.200337490E-005
   0.10952288745369465E-006  -0.223581310E-005
   0.10954137544955111E-006  -0.218545210E-005
   0.10955986344540758E-006  -0.188151671E-005
   0.10957835144126404E-006  -0.155497878E-005
   0.10959683943712051E-006  -0.139106180E-005
   0.10961532743297697E-006  -0.133925289E-005
   0.10963381542883344E-006  -0.128242482E-005
   0.10965230342468990E-006  -0.124749204E-005
   0.10967079142054637E-006  -0.130957028E-005
   0.10968927941640283E-006  -0.139759402E-005
   0.10970776741225929E-006  -0.134969775E-005
   0.10972625540811576E-006  -0.111757356E-005
   0.10974474340397222E-006  -0.793359447E-006
   0.10976323139982869E-006  -0.461871991E-006
   0.10978171939568515E-006  -0.151487626E-006
   0.10980020739154162E-006   0.779374005E-007
   0.10981869538739808E-006   0.145742632E-006
   0.10983718338325454E-006   0.835002893E-007
   0.10985567137911101E-006   0.275661733E-007
   0.10987415937496747E-006   0.454397480E-007
   0.10989264737082394E-006   0.972827934E-007
   0.10991113536668040E-006   0.177731991E-006
   0.10992962336253687E-006   0.332550769E-006
   0.10994811135839333E-006   0.517584112E-006
   0.10996659935424979E-006   0.608513801E-006
   0.10998508735010626E-006   0.569972769E-006
   0.11000357534596272E-006   0.473478650E-006
   0.11002206334181919E-006   0.361960133E-006
   0.11004055133767565E-006   0.232618206E-006
   0.11005903933353212E-006   0.123896854E-006
   0.11007752732938858E-006   0.105067635E-006
   0.11009601532524504E-006   0.220195261E-006
   0.11011450332110151E-006   0.510004156E-006
   0.11013299131695797E-006   0.101136220E-005
   0.11015147931281444E-006   0.168382303E-005
   0.11016996730867090E-006   0.241676003E-005
   0.11018845530452737E-006   0.312259544E-005
   0.11020694330038383E-006   0.373868943E-005
   0.11022543129624029E-006   0.416674720E-005
   0.11024391929209676E-006   0.431146918E-005
   0.11026240728795322E-006   0.413216458E-005
   0.11028089528380969E-006   0.356811483E-005
   0.11029938327966615E-006   0.251320625E-005
   0.11031787127552262E-006   0.100028649E-005
   0.11033635927137908E-006  -0.669946189E-006
   0.11035484726723555E-006  -0.212914460E-005
   0.11037333526309201E-006  -0.322918640E-005
   0.11039182325894847E-006  -0.403277363E-005
   0.11041031125480494E-006  -0.459232342E-005
   0.11042879925066140E-006  -0.487243233E-005
   0.11044728724651787E-006  -0.486093541E-005
   0.11046577524237433E-006  -0.463365905E-005
   0.11048426323823080E-006  -0.429508145E-005
   0.11050275123408726E-006  -0.391750746E-005
   0.11052123922994372E-006  -0.352673351E-005
   0.11053972722580019E-006  -0.309136044E-005
   0.11055821522165665E-006  -0.254146971E-005
   0.11057670321751312E-006  -0.184016517E-005
   0.11059519121336958E-006  -0.101097521E-005
   0.11061367920922605E-006  -0.679186769E-007
   0.11063216720508251E-006   0.101822229E-005
   0.11065065520093897E-006   0.221916889E-005
   0.11066914319679544E-006   0.335710160E-005
   0.11068763119265190E-006   0.419032222E-005
   0.11070611918850837E-006   0.459394141E-005
   0.11072460718436483E-006   0.462167600E-005
   0.11074309518022130E-006   0.439799123E-005
   0.11076158317607776E-006   0.398970860E-005
   0.11078007117193422E-006   0.339779444E-005
   0.11079855916779069E-006   0.264742494E-005
   0.11081704716364715E-006   0.184714054E-005
   0.11083553515950362E-006   0.115166290E-005
   0.11085402315536008E-006   0.691020773E-006
   0.11087251115121655E-006   0.536444986E-006
   0.11089099914707301E-006   0.684160398E-006
   0.11090948714292947E-006   0.103233469E-005
   0.11092797513878594E-006   0.140008672E-005
   0.11094646313464240E-006   0.161357582E-005
   0.11096495113049887E-006   0.157476018E-005
   0.11098343912635533E-006   0.124509427E-005
   0.11100192712221180E-006   0.620468029E-006
   0.11102041511806826E-006  -0.220536378E-006
   0.11103890311392473E-006  -0.109481266E-005
   0.11105739110978119E-006  -0.184510964E-005
   0.11107587910563765E-006  -0.248282413E-005
   0.11109436710149412E-006  -0.309662892E-005
   0.11111285509735058E-006  -0.362294168E-005
   0.11113134309320705E-006  -0.383064526E-005
   0.11114983108906351E-006  -0.354875965E-005
   0.11116831908491998E-006  -0.279963137E-005
   0.11118680708077644E-006  -0.172817636E-005
   0.11120529507663290E-006  -0.554139888E-006
   0.11122378307248937E-006   0.423107963E-006
   0.11124227106834583E-006   0.970236670E-006
   0.11126075906420230E-006   0.111134420E-005
   0.11127924706005876E-006   0.103713899E-005
   0.11129773505591523E-006   0.833639547E-006
   0.11131622305177169E-006   0.460066076E-006
   0.11133471104762815E-006  -0.273550427E-007
   0.11135319904348462E-006  -0.433064486E-006
   0.11137168703934108E-006  -0.644683496E-006
   0.11139017503519755E-006  -0.743296312E-006
   0.11140866303105401E-006  -0.847723754E-006
   0.11142715102691048E-006  -0.982804181E-006
   0.11144563902276694E-006  -0.115776743E-005
   0.11146412701862340E-006  -0.145375884E-005
   0.11148261501447987E-006  -0.193489291E-005
   0.11150110301033633E-006  -0.252190353E-005
   0.11151959100619280E-006  -0.302318449E-005
   0.11153807900204926E-006  -0.326935015E-005
   0.11155656699790573E-006  -0.319486367E-005
   0.11157505499376219E-006  -0.284510656E-005
   0.11159354298961865E-006  -0.234831714E-005
   0.11161203098547512E-006  -0.183550594E-005
   0.11163051898133158E-006  -0.134130357E-005
   0.11164900697718805E-006  -0.807801257E-006
   0.11166749497304451E-006  -0.209554287E-006
   0.11168598296890098E-006   0.354411100E-006
   0.11170447096475744E-006   0.720014725E-006
   0.11172295896061391E-006   0.801437409E-006
   0.11174144695647037E-006   0.658618546E-006
   0.11175993495232683E-006   0.419592283E-006
   0.11177842294818330E-006   0.169191082E-006
   0.11179691094403976E-006  -0.459556730E-007
   0.11181539893989623E-006  -0.160173173E-006
   0.11183388693575269E-006  -0.152230626E-006
   0.11185237493160916E-006  -0.127041133E-006
   0.11187086292746562E-006  -0.175389729E-006
   0.11188935092332208E-006  -0.179807444E-006
   0.11190783891917855E-006   0.541016050E-007
   0.11192632691503501E-006   0.504226875E-006
   0.11194481491089148E-006   0.970684027E-006
   0.11196330290674794E-006   0.135412688E-005
   0.11198179090260441E-006   0.167274607E-005
   0.11200027889846087E-006   0.186968794E-005
   0.11201876689431733E-006   0.185211661E-005
   0.11203725489017380E-006   0.168589747E-005
   0.11205574288603026E-006   0.155201087E-005
   0.11207423088188673E-006   0.155962164E-005
   0.11209271887774319E-006   0.174842387E-005
   0.11211120687359966E-006   0.217334014E-005
   0.11212969486945612E-006   0.282877750E-005
   0.11214818286531258E-006   0.356897863E-005
   0.11216667086116905E-006   0.422018456E-005
   0.11218515885702551E-006   0.469740144E-005
   0.11220364685288198E-006   0.494708638E-005
   0.11222213484873844E-006   0.489398417E-005
   0.11224062284459491E-006   0.454083147E-005
   0.11225911084045137E-006   0.403091917E-005
   0.11227759883630783E-006   0.350943560E-005
   0.11229608683216430E-006   0.297421821E-005
   0.11231457482802076E-006   0.234767822E-005
   0.11233306282387723E-006   0.164414655E-005
   0.11235155081973369E-006   0.958875489E-006
   0.11237003881559016E-006   0.317081231E-006
   0.11238852681144662E-006  -0.356876512E-006
   0.11240701480730309E-006  -0.113545150E-005
   0.11242550280315955E-006  -0.204921344E-005
   0.11244399079901601E-006  -0.310451469E-005
   0.11246247879487248E-006  -0.421592267E-005
   0.11248096679072894E-006  -0.518048091E-005
   0.11249945478658541E-006  -0.587091472E-005
   0.11251794278244187E-006  -0.640026383E-005
   0.11253643077829834E-006  -0.693745733E-005
   0.11255491877415480E-006  -0.741831263E-005
   0.11257340677001126E-006  -0.761049296E-005
   0.11259189476586773E-006  -0.742301518E-005
   0.11261038276172419E-006  -0.697832547E-005
   0.11262887075758066E-006  -0.638653182E-005
   0.11264735875343712E-006  -0.561132765E-005
   0.11266584674929359E-006  -0.460671163E-005
   0.11268433474515005E-006  -0.346711295E-005
   0.11270282274100651E-006  -0.234651111E-005
   0.11272131073686298E-006  -0.128153931E-005
   0.11273979873271944E-006  -0.203819468E-006
   0.11275828672857591E-006   0.882104587E-006
   0.11277677472443237E-006   0.185631109E-005
   0.11279526272028884E-006   0.265583571E-005
   0.11281375071614530E-006   0.338510722E-005
   0.11283223871200176E-006   0.419812795E-005
   0.11285072670785823E-006   0.513348368E-005
   0.11286921470371469E-006   0.608268238E-005
   0.11288770269957116E-006   0.685085388E-005
