t              TwoCables.fdtd_Probe_Start_Ez_10_25_10.dat
   0.19183255298821887E-007  -0.487339854E+000
   0.19184795998789667E-007  -0.491958618E+000
   0.19186336698757446E-007  -0.496543914E+000
   0.19187877398725225E-007  -0.501101017E+000
   0.19189418098693005E-007  -0.505628586E+000
   0.19190958798660784E-007  -0.510134816E+000
   0.19192499498628564E-007  -0.514616132E+000
   0.19194040198596343E-007  -0.519067883E+000
   0.19195580898564123E-007  -0.523487926E+000
   0.19197121598531902E-007  -0.527877927E+000
   0.19198662298499682E-007  -0.532239199E+000
   0.19200202998467461E-007  -0.536568940E+000
   0.19201743698435240E-007  -0.540868878E+000
   0.19203284398403020E-007  -0.545135617E+000
   0.19204825098370799E-007  -0.549368262E+000
   0.19206365798338579E-007  -0.553571284E+000
   0.19207906498306358E-007  -0.557744563E+000
   0.19209447198274138E-007  -0.561887562E+000
   0.19210987898241917E-007  -0.565998137E+000
   0.19212528598209697E-007  -0.570067406E+000
   0.19214069298177476E-007  -0.574104786E+000
   0.19215609998145255E-007  -0.578109026E+000
   0.19217150698113035E-007  -0.582087994E+000
   0.19218691398080814E-007  -0.586039424E+000
   0.19220232098048594E-007  -0.589955926E+000
   0.19221772798016373E-007  -0.593837321E+000
   0.19223313497984153E-007  -0.597680151E+000
   0.19224854197951932E-007  -0.601486385E+000
   0.19226394897919712E-007  -0.605258763E+000
   0.19227935597887491E-007  -0.608997464E+000
   0.19229476297855271E-007  -0.612697661E+000
   0.19231016997823050E-007  -0.616361439E+000
   0.19232557697790829E-007  -0.619989634E+000
   0.19234098397758609E-007  -0.623586476E+000
   0.19235639097726388E-007  -0.627154708E+000
   0.19237179797694168E-007  -0.630690694E+000
   0.19238720497661947E-007  -0.634187341E+000
   0.19240261197629727E-007  -0.637643218E+000
   0.19241801897597506E-007  -0.641059995E+000
   0.19243342597565286E-007  -0.644437075E+000
   0.19244883297533065E-007  -0.647779047E+000
   0.19246423997500844E-007  -0.651087403E+000
   0.19247964697468624E-007  -0.654359579E+000
   0.19249505397436403E-007  -0.657595813E+000
   0.19251046097404183E-007  -0.660793424E+000
   0.19252586797371962E-007  -0.663949788E+000
   0.19254127497339742E-007  -0.667067468E+000
   0.19255668197307521E-007  -0.670142829E+000
   0.19257208897275301E-007  -0.673181772E+000
   0.19258749597243080E-007  -0.676183224E+000
   0.19260290297210859E-007  -0.679148853E+000
   0.19261830997178639E-007  -0.682080388E+000
   0.19263371697146418E-007  -0.684975326E+000
   0.19264912397114198E-007  -0.687832355E+000
   0.19266453097081977E-007  -0.690647900E+000
   0.19267993797049757E-007  -0.693417251E+000
   0.19269534497017536E-007  -0.696144223E+000
   0.19271075196985316E-007  -0.698829234E+000
   0.19272615896953095E-007  -0.701476514E+000
   0.19274156596920874E-007  -0.704085648E+000
   0.19275697296888654E-007  -0.706655681E+000
   0.19277237996856433E-007  -0.709185481E+000
   0.19278778696824213E-007  -0.711674273E+000
   0.19280319396791992E-007  -0.714121759E+000
   0.19281860096759772E-007  -0.716530621E+000
   0.19283400796727551E-007  -0.718897939E+000
   0.19284941496695331E-007  -0.721230268E+000
   0.19286482196663110E-007  -0.723520756E+000
   0.19288022896630889E-007  -0.725765824E+000
   0.19289563596598669E-007  -0.727970541E+000
   0.19291104296566448E-007  -0.730131149E+000
   0.19292644996534228E-007  -0.732249200E+000
   0.19294185696502007E-007  -0.734324932E+000
   0.19295726396469787E-007  -0.736357987E+000
   0.19297267096437566E-007  -0.738348842E+000
   0.19298807796405346E-007  -0.740298927E+000
   0.19300348496373125E-007  -0.742206216E+000
   0.19301889196340904E-007  -0.744070470E+000
   0.19303429896308684E-007  -0.745894611E+000
   0.19304970596276463E-007  -0.747679770E+000
   0.19306511296244243E-007  -0.749423921E+000
   0.19308051996212022E-007  -0.751125336E+000
   0.19309592696179802E-007  -0.752782643E+000
   0.19311133396147581E-007  -0.754394293E+000
   0.19312674096115361E-007  -0.755962312E+000
   0.19314214796083140E-007  -0.757486105E+000
   0.19315755496050920E-007  -0.758966029E+000
   0.19317296196018699E-007  -0.760402620E+000
   0.19318836895986478E-007  -0.761793435E+000
   0.19320377595954258E-007  -0.763141155E+000
   0.19321918295922037E-007  -0.764446735E+000
   0.19323458995889817E-007  -0.765711486E+000
   0.19324999695857596E-007  -0.766936064E+000
   0.19326540395825376E-007  -0.768117130E+000
   0.19328081095793155E-007  -0.769253790E+000
   0.19329621795760935E-007  -0.770347357E+000
   0.19331162495728714E-007  -0.771397471E+000
   0.19332703195696493E-007  -0.772403717E+000
   0.19334243895664273E-007  -0.773365557E+000
   0.19335784595632052E-007  -0.774278939E+000
   0.19337325295599832E-007  -0.775145292E+000
   0.19338865995567611E-007  -0.775963485E+000
   0.19340406695535391E-007  -0.776738048E+000
   0.19341947395503170E-007  -0.777472079E+000
   0.19343488095470950E-007  -0.778165996E+000
   0.19345028795438729E-007  -0.778817058E+000
   0.19346569495406508E-007  -0.779425919E+000
   0.19348110195374288E-007  -0.779991925E+000
   0.19349650895342067E-007  -0.780513346E+000
   0.19351191595309847E-007  -0.780991018E+000
   0.19352732295277626E-007  -0.781423509E+000
   0.19354272995245406E-007  -0.781809032E+000
   0.19355813695213185E-007  -0.782145083E+000
   0.19357354395180965E-007  -0.782433867E+000
   0.19358895095148744E-007  -0.782677352E+000
   0.19360435795116523E-007  -0.782877862E+000
   0.19361976495084303E-007  -0.783036113E+000
   0.19363517195052082E-007  -0.783151567E+000
   0.19365057895019862E-007  -0.783223867E+000
   0.19366598594987641E-007  -0.783252895E+000
   0.19368139294955421E-007  -0.783239484E+000
   0.19369679994923200E-007  -0.783182919E+000
   0.19371220694890980E-007  -0.783082187E+000
   0.19372761394858759E-007  -0.782935858E+000
   0.19374302094826538E-007  -0.782742918E+000
   0.19375842794794318E-007  -0.782503009E+000
   0.19377383494762097E-007  -0.782216787E+000
   0.19378924194729877E-007  -0.781885028E+000
   0.19380464894697656E-007  -0.781508327E+000
   0.19382005594665436E-007  -0.781087518E+000
   0.19383546294633215E-007  -0.780623734E+000
   0.19385086994600995E-007  -0.780118108E+000
   0.19386627694568774E-007  -0.779570818E+000
   0.19388168394536553E-007  -0.778981030E+000
   0.19389709094504333E-007  -0.778347254E+000
   0.19391249794472112E-007  -0.777668834E+000
   0.19392790494439892E-007  -0.776945710E+000
   0.19394331194407671E-007  -0.776178241E+000
   0.19395871894375451E-007  -0.775366127E+000
   0.19397412594343230E-007  -0.774508297E+000
   0.19398953294311010E-007  -0.773602903E+000
   0.19400493994278789E-007  -0.772650599E+000
   0.19402034694246569E-007  -0.771652997E+000
   0.19403575394214348E-007  -0.770614028E+000
   0.19405116094182127E-007  -0.769535780E+000
   0.19406656794149907E-007  -0.768418014E+000
   0.19408197494117686E-007  -0.767259359E+000
   0.19409738194085466E-007  -0.766057253E+000
   0.19411278894053245E-007  -0.764810741E+000
   0.19412819594021025E-007  -0.763520360E+000
   0.19414360293988804E-007  -0.762185335E+000
   0.19415900993956584E-007  -0.760805070E+000
   0.19417441693924363E-007  -0.759379268E+000
   0.19418982393892142E-007  -0.757908702E+000
   0.19420523093859922E-007  -0.756393552E+000
   0.19422063793827701E-007  -0.754836857E+000
   0.19423604493795481E-007  -0.753239870E+000
   0.19425145193763260E-007  -0.751601517E+000
   0.19426685893731040E-007  -0.749921739E+000
   0.19428226593698819E-007  -0.748200476E+000
   0.19429767293666599E-007  -0.746438503E+000
   0.19431307993634378E-007  -0.744635344E+000
   0.19432848693602157E-007  -0.742790461E+000
   0.19434389393569937E-007  -0.740902126E+000
   0.19435930093537716E-007  -0.738969862E+000
   0.19437470793505496E-007  -0.736993432E+000
   0.19439011493473275E-007  -0.734974504E+000
   0.19440552193441055E-007  -0.732914388E+000
   0.19442092893408834E-007  -0.730810106E+000
   0.19443633593376614E-007  -0.728665709E+000
   0.19445174293344393E-007  -0.726480126E+000
   0.19446714993312172E-007  -0.724254608E+000
   0.19448255693279952E-007  -0.721990287E+000
   0.19449796393247731E-007  -0.719688237E+000
   0.19451337093215511E-007  -0.717346609E+000
   0.19452877793183290E-007  -0.714964449E+000
   0.19454418493151070E-007  -0.712541044E+000
   0.19455959193118849E-007  -0.710075200E+000
   0.19457499893086629E-007  -0.707569599E+000
   0.19459040593054408E-007  -0.705023706E+000
   0.19460581293022187E-007  -0.702435255E+000
   0.19462121992989967E-007  -0.699805617E+000
   0.19463662692957746E-007  -0.697134078E+000
   0.19465203392925526E-007  -0.694424510E+000
   0.19466744092893305E-007  -0.691678166E+000
   0.19468284792861085E-007  -0.688894749E+000
   0.19469825492828864E-007  -0.686074317E+000
   0.19471366192796644E-007  -0.683213592E+000
   0.19472906892764423E-007  -0.680315018E+000
   0.19474447592732202E-007  -0.677380264E+000
   0.19475988292699982E-007  -0.674409270E+000
   0.19477528992667761E-007  -0.671400309E+000
   0.19479069692635541E-007  -0.668350935E+000
   0.19480610392603320E-007  -0.665259480E+000
   0.19482151092571100E-007  -0.662128210E+000
   0.19483691792538879E-007  -0.658959270E+000
   0.19485232492506659E-007  -0.655754864E+000
   0.19486773192474438E-007  -0.652514458E+000
   0.19488313892442218E-007  -0.649237096E+000
   0.19489854592409997E-007  -0.645922303E+000
   0.19491395292377776E-007  -0.642570198E+000
   0.19492935992345556E-007  -0.639184892E+000
   0.19494476692313335E-007  -0.635767996E+000
   0.19496017392281115E-007  -0.632320285E+000
   0.19497558092248894E-007  -0.628836870E+000
   0.19499098792216674E-007  -0.625315249E+000
   0.19500639492184453E-007  -0.621751606E+000
   0.19502180192152233E-007  -0.618150175E+000
   0.19503720892120012E-007  -0.614514470E+000
   0.19505261592087791E-007  -0.610843480E+000
   0.19506802292055571E-007  -0.607135952E+000
   0.19508342992023350E-007  -0.603394747E+000
   0.19509883691991130E-007  -0.599622726E+000
   0.19511424391958909E-007  -0.595819056E+000
   0.19512965091926689E-007  -0.591984689E+000
   0.19514505791894468E-007  -0.588118374E+000
   0.19516046491862248E-007  -0.584220469E+000
   0.19517587191830027E-007  -0.580289364E+000
   0.19519127891797806E-007  -0.576323450E+000
   0.19520668591765586E-007  -0.572323263E+000
   0.19522209291733365E-007  -0.568289518E+000
   0.19523749991701145E-007  -0.564223051E+000
   0.19525290691668924E-007  -0.560122907E+000
   0.19526831391636704E-007  -0.555987716E+000
   0.19528372091604483E-007  -0.551819503E+000
   0.19529912791572263E-007  -0.547621548E+000
   0.19531453491540042E-007  -0.543398678E+000
   0.19532994191507821E-007  -0.539150059E+000
   0.19534534891475601E-007  -0.534873962E+000
   0.19536075591443380E-007  -0.530565441E+000
   0.19537616291411160E-007  -0.526227236E+000
   0.19539156991378939E-007  -0.521858931E+000
   0.19540697691346719E-007  -0.517459154E+000
   0.19542238391314498E-007  -0.513030350E+000
   0.19543779091282278E-007  -0.508571386E+000
   0.19545319791250057E-007  -0.504081845E+000
   0.19546860491217836E-007  -0.499560058E+000
   0.19548401191185616E-007  -0.495011538E+000
   0.19549941891153395E-007  -0.490437180E+000
   0.19551482591121175E-007  -0.485835522E+000
   0.19553023291088954E-007  -0.481209099E+000
   0.19554563991056734E-007  -0.476558536E+000
   0.19556104691024513E-007  -0.471884608E+000
   0.19557645390992293E-007  -0.467185795E+000
   0.19559186090960072E-007  -0.462458462E+000
   0.19560726790927851E-007  -0.457706600E+000
   0.19562267490895631E-007  -0.452922404E+000
   0.19563808190863410E-007  -0.448110461E+000
   0.19565348890831190E-007  -0.443271458E+000
   0.19566889590798969E-007  -0.438408047E+000
   0.19568430290766749E-007  -0.433522314E+000
   0.19569970990734528E-007  -0.428609997E+000
   0.19571511690702308E-007  -0.423674464E+000
   0.19573052390670087E-007  -0.418716729E+000
   0.19574593090637867E-007  -0.413739771E+000
   0.19576133790605646E-007  -0.408744901E+000
   0.19577674490573425E-007  -0.403725952E+000
   0.19579215190541205E-007  -0.398682982E+000
   0.19580755890508984E-007  -0.393615633E+000
   0.19582296590476764E-007  -0.388526708E+000
   0.19583837290444543E-007  -0.383412629E+000
   0.19585377990412323E-007  -0.378281593E+000
   0.19586918690380102E-007  -0.373126388E+000
   0.19588459390347882E-007  -0.367950261E+000
   0.19590000090315661E-007  -0.362752497E+000
   0.19591540790283440E-007  -0.357533872E+000
   0.19593081490251220E-007  -0.352292687E+000
   0.19594622190218999E-007  -0.347034723E+000
   0.19596162890186779E-007  -0.341755867E+000
   0.19597703590154558E-007  -0.336462080E+000
   0.19599244290122338E-007  -0.331155092E+000
   0.19600784990090117E-007  -0.325834483E+000
   0.19602325690057897E-007  -0.320493966E+000
   0.19603866390025676E-007  -0.315129578E+000
   0.19605407089993455E-007  -0.309747159E+000
   0.19606947789961235E-007  -0.304342598E+000
   0.19608488489929014E-007  -0.298921227E+000
   0.19610029189896794E-007  -0.293483913E+000
   0.19611569889864573E-007  -0.288029462E+000
   0.19613110589832353E-007  -0.282555312E+000
   0.19614651289800132E-007  -0.277065217E+000
   0.19616191989767912E-007  -0.271564543E+000
   0.19617732689735691E-007  -0.266055614E+000
   0.19619273389703470E-007  -0.260539860E+000
   0.19620814089671250E-007  -0.255008519E+000
   0.19622354789639029E-007  -0.249461517E+000
   0.19623895489606809E-007  -0.243891999E+000
   0.19625436189574588E-007  -0.238309324E+000
   0.19626976889542368E-007  -0.232708603E+000
   0.19628517589510147E-007  -0.227099776E+000
   0.19630058289477927E-007  -0.221483648E+000
   0.19631598989445706E-007  -0.215853006E+000
   0.19633139689413485E-007  -0.210208997E+000
   0.19634680389381265E-007  -0.204549477E+000
   0.19636221089349044E-007  -0.198876604E+000
   0.19637761789316824E-007  -0.193192527E+000
   0.19639302489284603E-007  -0.187502876E+000
   0.19640843189252383E-007  -0.181808487E+000
   0.19642383889220162E-007  -0.176109612E+000
   0.19643924589187942E-007  -0.170402095E+000
   0.19645465289155721E-007  -0.164685592E+000
   0.19647005989123500E-007  -0.158956289E+000
   0.19648546689091280E-007  -0.153215036E+000
   0.19650087389059059E-007  -0.147459492E+000
   0.19651628089026839E-007  -0.141699031E+000
   0.19653168788994618E-007  -0.135926425E+000
   0.19654709488962398E-007  -0.130145475E+000
   0.19656250188930177E-007  -0.124362826E+000
   0.19657790888897957E-007  -0.118577264E+000
   0.19659331588865736E-007  -0.112784624E+000
   0.19660872288833516E-007  -0.106989212E+000
   0.19662412988801295E-007  -0.101194777E+000
   0.19663953688769074E-007  -0.953963548E-001
   0.19665494388736854E-007  -0.895924345E-001
   0.19667035088704633E-007  -0.837740153E-001
   0.19668575788672413E-007  -0.779485628E-001
   0.19670116488640192E-007  -0.721157417E-001
   0.19671657188607972E-007  -0.662826151E-001
   0.19673197888575751E-007  -0.604512803E-001
   0.19674738588543531E-007  -0.546232723E-001
   0.19676279288511310E-007  -0.487885736E-001
   0.19677819988479089E-007  -0.429497287E-001
   0.19679360688446869E-007  -0.371055268E-001
   0.19680901388414648E-007  -0.312622897E-001
   0.19682442088382428E-007  -0.254178327E-001
   0.19683982788350207E-007  -0.195774902E-001
   0.19685523488317987E-007  -0.137386760E-001
   0.19687064188285766E-007  -0.789920241E-002
   0.19688604888253546E-007  -0.205681589E-002
   0.19690145588221325E-007   0.378749357E-002
   0.19691686288189104E-007   0.962960068E-002
   0.19693226988156884E-007   0.154692661E-001
   0.19694767688124663E-007   0.213128347E-001
